Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Haag M.G., Haag L.C. ",,Skin Perforation and Skin Simulants,2002,AFTE Journal,34,3,,268,286,,,,,,"Michael G. Haag, Albuquerque Police Crime Lab, Lucien C. Haag, Forensic Science Services, Inc., Carefree , AZ",air gun; BB; BB gun; pellet; pellet gun; wound ballistics; skin penetration; perforation; threshold velocity; velocity loss,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Ng’walali P.M., Ohtsu Y., Muraoka N., Tsunenari S.",57191633592;7004404471;6603812898;7003818993;,Unusual homicide by air gun with pellet embolisation,2001,Forensic Science International,124,1,,17,21,,11,10.1016/S0379-0738(01)00547-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035892677&doi=10.1016%2fS0379-0738%2801%2900547-3&partnerID=40&md5=183a82c43757777e45f81fdde6860a84,"Department of Forensic Medicine, Kumamoto University School of Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan","Ng’walali, P.M., Department of Forensic Medicine, Kumamoto University School of Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan; Ohtsu, Y., Department of Forensic Medicine, Kumamoto University School of Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan; Muraoka, N., Department of Forensic Medicine, Kumamoto University School of Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan; Tsunenari, S., Department of Forensic Medicine, Kumamoto University School of Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan",Air gun; Forensic pathology; Homicide; Pellet embolisation,aged; article; artificial embolism; autopsy; case report; cause of death; fatality; female; forensic pathology; gunshot injury; heart tamponade; homicide; human; priority journal; weapon; Aged; Cardiac Tamponade; Equipment Design; Female; Firearms; Forensic Medicine; Homicide; Humans; Japan; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-0035892677,,IFSMS 2004,Firearms,Firearms
"Fish R.M., Geddes L.A.",7103103665;35466028500;,Effects of stun guns and tasers,2001,Lancet,358,9283,,687,688,,27,10.1016/S0140-6736(01)05950-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035449430&doi=10.1016%2fS0140-6736%2801%2905950-5&partnerID=40&md5=97971280c76d1fadac865f357914ad1d,"Department of Bioengineering, Electrical and Computer Engineering, College of Medicine, University of Illinois Urbana-Champaign, Urbana, IL 61801, United States; School of Biomedical Engineering, Purdue University, West Lafayette, IN, United States","Fish, R.M., Department of Bioengineering, Electrical and Computer Engineering, College of Medicine, University of Illinois Urbana-Champaign, Urbana, IL 61801, United States; Geddes, L.A., School of Biomedical Engineering, Purdue University, West Lafayette, IN, United States",,amphetamine; cocaine; digoxin; phencyclidine; acid base balance; anamnesis; blood vessel; death; device; electric potential; electrostimulation; firearm; gunshot injury; heart arrest; heart stimulation; heart ventricle fibrillation; human; mitral valve prolapse; muscle contraction; muscle excitation; note; priority journal; respiratory arrest; sick sinus syndrome; sinus node; swine; tissue injury; vastus lateralis muscle,,Note,Final,,Scopus,2-s2.0-0035449430,,IFSMS 2004,Firearms,Firearms
Henderson E.A.,,A Tour of Federal Cartridge Company,2002,AFTE Journal,34,3,,316,318,,,,,"A Technical Report By Erica A. Henderson, Florida Department of Law Enforcement, Tampa, FL","The method of making ammunition is a somewhat unfamiliar subject for firearms examiners. Other than George E. Frost's book, Ammunition Making, not much has been written on the topic. This paper deals with Federal Cartridge Company's processes and procedures it uses to manufacture ammunition.",Ammunition making; Bleimiester Shot Machine; brass; buckshot; bullets; bullet cores; jacket; cartridge case; copper; extrusion; Federal Cartridge Company; Foster slug; Lachausse Press; lead; lot number; sabot; shot pellets; shotshells; shot tower; slug,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Koons R.D., Grant D.M.",7003379635;57199074143;,Compositional variation in bullet lead manufacture,2002,Journal of Forensic Sciences,47,5,,950,958,,15,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036381126&partnerID=40&md5=7c4e911a56a1a145234739ac1d084089,"Forensic Science Research Unit, FBI Laboratory, FBI Academy, Quantico, VA, United States; Chemistry Unit, FBI Laboratory, Washington, DC, United States","Koons, R.D., Forensic Science Research Unit, FBI Laboratory, FBI Academy, Quantico, VA, United States; Grant, D.M., Chemistry Unit, FBI Laboratory, Washington, DC, United States",Bullet; Criminalistics; Elemental analysis; Forensic science; ICP-AES; Lead analysis; Trace evidence,alloy; antimony; arsenic; bismuth; cadmium; copper; lead; silver; tin; article; atomic emission spectrometry; ballistics; bullet; chemical analysis; forensic science; priority journal; sampling; smelter,,Article,Final,,Scopus,2-s2.0-0036381126,,IFSMS 2004,Firearms,Firearms
Wallace E. ,,Toolmark of CCI 'Clean-Fire' Primers,2003,AFTE Journal,35,2,,250,,,,,,,"A Technical Report By Edward Wallace, Bexar County Criminal Investigation Laboratory, San Antonio, TX.",CCI Clean-Fire; tool marks; manufacturing marks,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Thompson E., Wyant R.",,Consecutively Made Cartridge Cases,2002,AFTE Journal,34,4,,407,408,,,,,,"A Technical Report By Evan Thompson and Rick Wyant, Washington State Patrol Crime Laboratory, Marysville, Washington",Consecutive; cartridge case; bunter marks; EDM; headstamps; individual and family characteristics,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Flater J.A.,,Manufacturing Marks on Winchester USA Brand 9mm Luger Primers,2002,AFTE Journal,34,3,,315,,,,,,,"A Technical Report By Jason A. Flater, Georgia Bureau of Investigation, Northwestern Regional Crime Laboratory, Summerville, Georgia",Breechface Marks; Manufacturing Marks; Manufactured Toolmarks; Non-Firing Marks; Primer; Winchester,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Wallace E. ,,Ammunition Update,2003,AFTE Journal,35,2,,242,,,,,,,"A Technical Report By Edward Wallace, Bexar County Criminal Investigation Laboratory, San Antonio, TX",ammunition; Brown Bear; Sellier & Bellot;shot shell; Silver Bear; Wolf; 00 Buck; 5.45x39mm,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Tulleners F., Randich E., Giusto M.",,Vickers Harness Values of Selected 40 S&W Primers,2003,AFTE Journal,35,2,,204,208,,,,,,Vickers Harness Values of Selected 40 S&W Primers,Nickel Plating Primer Hardness; Vickers Hardness,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Tew J.D.,,Incorrect Manufacturer Supplied Test Fire Cartridge Cases,2003,AFTE Journal,35,2,,195,196,,,,,,"By: Jon D. Tew, Scottsdale Police Department Crime Laboratory, Scottsdale, Arizona",Cartridge Cases; Glock; Manufacturer; Test Fire,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Lawrence G.M. ,,Glaser Safety Slug - A Primer for Identification,2003,AFTE Journal,35,1,,79,80,,,,,,"A Case Report BY Gary M. Lawrence, Firearm/Toolmark Examiner, Arkansas State Crime Laboratory, Little Rock, AR",Glaser Safety Slug; identification,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Monturo, C. ",,Plastic 9mm Ammunition,2002,AFTE Journal,34,2,,206,207,,,,,,"Chris Monturo, Miami Valley Regional Crime Laboratory, Dayton, OH",Plastic; Ammunition; BB,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
James C.R. ,,Idaho Territory Bullets from Speer,2002,AFTE Journal,34,2,,202,204,,,,,,"C. Rodney James, Ph.D., Independent Forensic Firearms Consultant, Fredericktown, Ohio",Ammunition; Bullet; Bullet coatings; Bullet Identification; Cartridges; rifling impressions; Speer; striae,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Haag M., DaVia K., Foster J., Ross C.",,The Reconstructive Aspects of Bullet Jacket and Core Weights,2002,AFTE Journal,34,2,,161,164,,,,,,"Michael Haag, Kim DaVia, Detective Joe Foster, Detective carl Ross, Albuquerque Police Department Crime Lab",bullet weight; core weight; jacket weight; jacket core separation; caliber determination,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Kass G.G.,,What's New in Ammunition Report on SHOT Show 2001,2001,AFTE Journal,33,3,,282,283,,,,,,"George G. Kass, FORENSIC AMMUNITION SERVICE",New; Ammunition,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Haag L.C.,,Two Unique .22 Calibre Rimfire Bullets from Aguila: Performance and Properties of Forensic Interest,2001,AFTE Journal,33,3,,276,279,,,,,,"Lucien C. Haag, Forensic Science Services, Carefree, AZ",Aguila; SSS; Colibri; 22 rimfire,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Zahradka A. A., Davis A.L.",,Speer 357 SIG Cartridge Improvements,2001,AFTE Journal,33,4,,338,339,,,,,,"Amy A. Zahradka and Ann L. Davis, VA Division of Forensic Science, Richmond, VA",357 SIG; Headstamp; Hollow Point; Cartridge Improvements,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Wallace E. ,,Speciality Shotgun Ammunition from FIREQUEST,2001,AFTE Journal,33,2,,162,164,,,,,,"Edward Wallace, Bexar County Criminal Investigation Laboratory, San Antonio, TX",Ammunition; Firequest; shotshell; specialty; unusual; 12 Gauge,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Haag L.C.,,The Exterior and Terminal Ballistics of 00 Buckshot,2003,AFTE Journal,35,1,,25,34,,,,,,The Exterior and Terminal Ballistics of 00 Buckshot,buckshot; exterior ballistics; terminal ballistics; maximum range; ballistic coefficient; Doppler radar; Oehler M43 PBL system,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Roberts G K., Lazzarini D. ",,Terminal Performance of the 5.7x28mm 31 Grain SS-190 FMJ Bullet Fired by the FN P-90 in 10% Ordnance Gelatin,2002,AFTE Journal,34,3,,302,303,,,,,,"Gary K. Roberts, D.D.S. of Stanford University Medical Center, Officer Don Lazzarini of Santa Clara PD",wound ballistics; 10% ordnance gelatin; FN P-90; 5.7 X 28mm SS-190,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Roberts G.K., Lazzarini D., Pomerleau P.",,Wounding Effects of Choke 12 Gauge 00 Buckshot Loads Intended for Law Enforcement Duty Using 10% Ordnance Gelatin,2002,AFTE Journal,34,3,,287,288,,,,,,"Gary K. Roberts D.D.S., Officer Don Lazzarini of Santa Clara PD, Officer Pete Pomerleau of San Jose PD.",wound ballistics; 10% ordanance gelatin; 12 gauge 00 buckshot,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Haag L.C.,,The Exterior and Terminal Ballistics of 00 Buckshot,2002,AFTE Journal,34,2,,148,157,,,,,,"Lucien C. Haag, Forensic Science Services, Carefree, AZ",buckshot; exterior ballistics; terminal ballistics; maximum range; ballistic coefficient; Doppler radar; Oehler M43 PBL system,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Spinder T., Allen S. ",,Speciality Shotgun Ammunition from All Purpose Ammunition,2002,AFTE Journal,34,1,,53,54,,,,,,"Travis Spinder and Susan Allen, Southwestern Institute of Forensic Sciences, Dallas, TX",Ammunition; shotshell; 12 Gauge; All Purpose Ammunition,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Hagen M.,,5.45x39mm JHP Ammunition for the AK-47,2001,WOUND BALLISTICS REVIEW,5,1,,17,19,,,,,,,,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Jones R. ,,Testing of .357 Magnum Hollow Point Bullets in Water,2001,WOUND BALLISTICS REVIEW,5,1,,23,26,,,,,,,,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Haag L.C.,,Zee Bullets - Another Entry into the Lead-Free Market,2001,AFTE Journal,33,2,,149,152,,,,,,"Lucien C. Haag, Forensic Science Services, Inc., Carefree, AZ",Zee bullets; zinc; lead-free ammunition,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Attar L., Desmarais A. ",,9mm Flobert Bullet,2002,AFTE Journal,34,4,,396,398,,,,,,"A Case Report By Lakdar Attar and Andre Desmarais, Laboratoire de Police Scientifique de Lyon, France",9mm Flobert; bullet; match; unrifled bores,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
Haag L.C.,,Balloting Bullets: Exterior and Wound Ballistics of Balloted Bullets Physical Characteristics of Balloted Bullets and Associated Cartridge Cases,2002,AFTE Journal,34,4,,375,378,,,,,,"Lucien C. Haag, Forensic Science Services, Carefree, AZ",ballot; balloting bullets; rifling impressions; internal ballistics; exterior ballistics; wound ballistics; ballistic coefficient; Yuma Proving Grounds; Doppler radar,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Nedivi L., Shoshani E. ",,"The ""Unfired"" Cartridge: An Interesting Case Story",2001,AFTE Journal,33,3,,258,259,,,,,,"Lior Nedivi, B.Sc., MBA, Ezra Shoshani, B.Sc., ISRAEL NATIONAL POLICE",Bullet; cartridge case; caliber 7.65X17mm (32 ACP); caliber 9x17mm (380 ACP).,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Smith G.A., Daniels G. ",,A Rifled .32 Auto Cartridge Identified to a .380 Auto Pistol,2002,AFTE Journal,34,1,,50,51,,,,,,"G. Andrew Smith and Gail Daniels, Florida Department of Law Enforcement, Orlando, FL",cartridge case; identification; rifling; primer; .32 Auto; .380 Auto; Lorcin,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Luchini D., Di Paolo M., Morabito G., Gabbrielli M.",12772956100;56265347300;12773299500;7003508893;,Case report of a homicide by a shotgun loaded with unusual ammunition,2003,American Journal of Forensic Medicine and Pathology,24,2,,198,201,,5,10.1097/01.PAF.0000070023.71055.da,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037945560&doi=10.1097%2f01.PAF.0000070023.71055.da&partnerID=40&md5=bb633beaa2aaa9d8a2e99af9b2abdaff,"Institute of Legal Medicine, University of Siena, Siena, Italy; Institute of Legal Medicine, University of Pisa, Pisa, Italy; Institute of Legal Medicine, University of Siena, Policlinico Le Scotte, 53100 Siena, Italy","Luchini, D., Institute of Legal Medicine, University of Siena, Siena, Italy, Institute of Legal Medicine, University of Siena, Policlinico Le Scotte, 53100 Siena, Italy; Di Paolo, M., Institute of Legal Medicine, University of Pisa, Pisa, Italy; Morabito, G., Institute of Legal Medicine, University of Siena, Siena, Italy; Gabbrielli, M., Institute of Legal Medicine, University of Siena, Siena, Italy",Enchained pellets; Hunting shotgun; Range of fire,aged; animal hunting; article; bullet; case report; firearm; gunshot injury; homicide; human; male; penetrating trauma; wound,,Article,Final,,Scopus,2-s2.0-0037945560,,IFSMS 2004,Firearms,Firearms
"Shoshani E., Argaman U., Giverts P. ",,Alteration of .38 Special Ammunition to .38 Smith & Wesson Ammunition,2002,AFTE Journal,34,2,,183,185,,,,,,"Ezra Shoshani, B.Sc. (Eng.); Uri Argaman, M.B.A., B.Sc. (Eng.); Pavel Giverts, M.Sc. (Eng.), Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel Police National Headquarters, Jerusalem, Israel",ammunition alteration; .38 Special caliber; .38 Smith & Wesson caliber; reloading,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Waghmare N.P., Manna A., Rao M.S., Sen P.K.",6506794567;57206229191;37018951200;57206215890;,Statistical analysis of impact parameters of soft nose bullet fired on windowpane,2003,Forensic Science International,135,3,,181,187,,3,10.1016/S0379-0738(03)00208-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041568639&doi=10.1016%2fS0379-0738%2803%2900208-1&partnerID=40&md5=acc505646245e54b895a5e52e502292a,"Central Forensic Science Laboratory, BPR and D, Government of India, 30 Gorachand Road, Kolkata 700014, India; Department of Physics, Jadavpur University, Kolkata 700032, India; CFS, BPR and D, Government of India, CGO Complex, New Delhi 110003, India; Department of Mathematics, Jadavpur University, Kolkata 700032, India","Waghmare, N.P., Central Forensic Science Laboratory, BPR and D, Government of India, 30 Gorachand Road, Kolkata 700014, India; Manna, A., Department of Physics, Jadavpur University, Kolkata 700032, India; Rao, M.S., CFS, BPR and D, Government of India, CGO Complex, New Delhi 110003, India; Sen, P.K., Department of Mathematics, Jadavpur University, Kolkata 700032, India",Impulse transmitted; Loss of energy; Pressure on impact; Regression coefficient; Retardation factor; Soft nose ammunition; Sporting rifle,glass; article; bullet; correlation function; crime; elasticity; forensic science; priority journal; shear rate; statistical analysis; strength; thickness,,Article,Final,,Scopus,2-s2.0-0041568639,,IFSMS 2004,Firearms,Firearms
"De Kinder J., Lory S., Van Laere W., Demuynck E.",8732596000;7004535357;6503901091;6504575965;,The deviation of bullets passing through window panes,2002,Forensic Science International,125,1,,8,11,,4,10.1016/S0379-0738(01)00607-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037165242&doi=10.1016%2fS0379-0738%2801%2900607-7&partnerID=40&md5=681b9cf0f96866167db0438b14cc82b7,"Nationaal Instituut voor Criminalistiek en Criminologie (NICC/INCC), Ministerie van Justitie, Vilvoordsesteenweg 98-100, B-1120 Brussels, Belgium","De Kinder, J., Nationaal Instituut voor Criminalistiek en Criminologie (NICC/INCC), Ministerie van Justitie, Vilvoordsesteenweg 98-100, B-1120 Brussels, Belgium; Lory, S., Nationaal Instituut voor Criminalistiek en Criminologie (NICC/INCC), Ministerie van Justitie, Vilvoordsesteenweg 98-100, B-1120 Brussels, Belgium; Van Laere, W., Nationaal Instituut voor Criminalistiek en Criminologie (NICC/INCC), Ministerie van Justitie, Vilvoordsesteenweg 98-100, B-1120 Brussels, Belgium; Demuynck, E., Nationaal Instituut voor Criminalistiek en Criminologie (NICC/INCC), Ministerie van Justitie, Vilvoordsesteenweg 98-100, B-1120 Brussels, Belgium",Bullet trajectory reconstruction; Glass; Ricochet; Terminal ballistics,glass; polystyrene; article; bullet; crime; experiment; priority journal; velocity,,Article,Final,,Scopus,2-s2.0-0037165242,,IFSMS 2004,Firearms,Firearms
Theiling D. ,,Bullet Deflection Due to Angled Intervening Materials,2001,AFTE Journal,33,4,,304,312,,,,,,"Dale Theiling, Honors Intern, Firearms-Toolmarks Unit, Federal Bureau of Investigation, Washington, D.C.",bullet deflection; bullet trajectory; drywall; plywood; sheet metal,,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Peshave J.R., Singh H.",6507530972;57190212415;,Determination of chemical life of combustible cartridge cases,2002,Journal of Energetic Materials,20,4,,345,356,,2,10.1080/07370650208244828,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020757871&doi=10.1080%2f07370650208244828&partnerID=40&md5=687f4becd37fa5a7301dddbc6e8dacd1,"High Energy Materials Research Laboratory, Pune, 411 021, India","Peshave, J.R., High Energy Materials Research Laboratory, Pune, 411 021, India; Singh, H., High Energy Materials Research Laboratory, Pune, 411 021, India",,,,Article,Final,,Scopus,2-s2.0-85020757871,,IFSMS 2004,Firearms,Firearms
