Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Song J., Vorburger T.V., Chu W., Yen J., Soons J.A., Ott D.B., Zhang N.F.",24503447100;7006403656;35726717900;7202000012;7003679290;56785328500;7401648010;,Estimating error rates for firearm evidence identifications in forensic science,2018,Forensic Science International,284,,,15,32,,9,10.1016/j.forsciint.2017.12.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040220868&doi=10.1016%2fj.forsciint.2017.12.013&partnerID=40&md5=ab367d65f20d55bf9ed5eb5ab41b6597,"Engineering Physics Division, National Institute of Standards and Technology (NIST), Gaithersburg, MD  20899, United States; Statistical Engineering Division, National Institute of Standards and Technology (NIST), Gaithersburg, MD  20899, United States","Song, J., Engineering Physics Division, National Institute of Standards and Technology (NIST), Gaithersburg, MD  20899, United States; Vorburger, T.V., Engineering Physics Division, National Institute of Standards and Technology (NIST), Gaithersburg, MD  20899, United States; Chu, W., Engineering Physics Division, National Institute of Standards and Technology (NIST), Gaithersburg, MD  20899, United States; Yen, J., Statistical Engineering Division, National Institute of Standards and Technology (NIST), Gaithersburg, MD  20899, United States; Soons, J.A., Engineering Physics Division, National Institute of Standards and Technology (NIST), Gaithersburg, MD  20899, United States; Ott, D.B., Engineering Physics Division, National Institute of Standards and Technology (NIST), Gaithersburg, MD  20899, United States; Zhang, N.F., Statistical Engineering Division, National Institute of Standards and Technology (NIST), Gaithersburg, MD  20899, United States",Ballistics identification; CMC; Congruent matching cell; Error rate; Firearm; Forensics,analytical error; Article; ballistics; correlation analysis; false negative result; false positive result; firearm; forensic science; image analysis; mathematical analysis; mathematical model; priority journal; probability; quantitative analysis; statistical analysis; statistical model; topography; article; ballistics; forensic identification; intermethod comparison,"Vorburger, T.V.; NIST, 100 Bureau Drive, United States; email: tvtv@nist.gov",Article,Final,Open Access,Scopus,2-s2.0-85040220868,,IFSMS 2019,Toolmarks,Toolmarks
"Law E.F., Morris K.B., Jelsema C.M.",,Determining the number of test fires needed to represent the variability present within 9mm Luger firearms ,2017,Forensic Science International,276,,,126,133,,,,,,,,,,,,,,,,IFSMS 2019,Toolmarks,Toolmarks
"Law E.F., Morris K.B., Jelsema C.M.",57194241913;16744366700;55745599000;,Determining the number of test fires needed to represent the variability present within firearms of various calibers,2018,Forensic Science International,290,,,56,61,,3,10.1016/j.forsciint.2018.06.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049426594&doi=10.1016%2fj.forsciint.2018.06.010&partnerID=40&md5=372f5b3ec36a70d4c7f9c1354d8caf59,"Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Department of Statistics, West Virginia University, P.O. Box 6330, Morgantown, WV  26506, United States","Law, E.F., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Morris, K.B., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Jelsema, C.M., Department of Statistics, West Virginia University, P.O. Box 6330, Morgantown, WV  26506, United States",Breech face; Equivalence test; Firing pin; IBIS®; Test fires,Article; caliber; cartridge; correlational study; crime; equipment design; equivalence test; firearm; investigative procedures; laboratory; priority journal; test fire; article; fire; human; probability,"Law, E.F.; Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, United States; email: elaw2@mix.wvu.edu",Article,Final,,Scopus,2-s2.0-85049426594,,IFSMS 2019,Toolmarks,Toolmarks
Cadre,,,2019,,,,,,,,,,https://www.cadreforensics.com/,,,,,,,,,,,,IFSMS 2019,Toolmarks,Toolmarks
"Chumbley S., Zhang S., Morris M., Spotts R., Macziewski C.",6507661977;12761761100;57203613563;56538220300;57192373926;,Development of a Mobile Toolmark Characterization/Comparison System,2017,Journal of Forensic Sciences,62,1,,83,91,,5,10.1111/1556-4029.13233,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005975801&doi=10.1111%2f1556-4029.13233&partnerID=40&md5=1d4fc0c90c76b86a2acf5d1f4f479c02,"Ames Laboratory, Iowa State University, 2220 Hoover, Ames, IA  50011, United States; Purdue University, 585 Purdue Mall, West Lafayette, IN  47907, United States; 1110 E. Lincolnway, La Porte, IN  46350, United States","Chumbley, S., Ames Laboratory, Iowa State University, 2220 Hoover, Ames, IA  50011, United States; Zhang, S., Ames Laboratory, Iowa State University, 2220 Hoover, Ames, IA  50011, United States, Purdue University, 585 Purdue Mall, West Lafayette, IN  47907, United States; Morris, M., Ames Laboratory, Iowa State University, 2220 Hoover, Ames, IA  50011, United States; Spotts, R., Ames Laboratory, Iowa State University, 2220 Hoover, Ames, IA  50011, United States, 1110 E. Lincolnway, La Porte, IN  46350, United States; Macziewski, C., Ames Laboratory, Iowa State University, 2220 Hoover, Ames, IA  50011, United States",forensic science; optical profilometer; portable prototype; quantitative measurements; statistical comparisons; toolmarks,,"Chumbley, S.; Ames Laboratory, Iowa State University, 2220 Hoover, United States; email: chumbley@iastate.edu",Article,Final,Open Access,Scopus,2-s2.0-85005975801,,IFSMS 2019,Toolmarks,Toolmarks
"Croker S.L., Reed W., Donlon D.",34968972700;35192336200;6507521244;,Comparative cortical bone thickness between the long bones of humans and five common non-human mammal taxa,2016,Forensic Science International,260,,,1040,1.04E+019,,7,10.1016/j.forsciint.2015.12.022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959178205&doi=10.1016%2fj.forsciint.2015.12.022&partnerID=40&md5=9fbb1b74b189362d25c7a753ac65ea01,"Discipline of Anatomy and Histology, School of Medical Sciences, Bosch Institute, The University of Sydney, Building F13NSW  2006, Australia; Medical Image Optimisation and Perception Group (MIOPeG), Medical Imaging and Radiation Sciences, Faculty Research Group, The Faculty of Health Sciences, The University of Sydney, Cumberland Campus, 75 East Street, Lidcombe, NSW  2141, Australia","Croker, S.L., Discipline of Anatomy and Histology, School of Medical Sciences, Bosch Institute, The University of Sydney, Building F13NSW  2006, Australia; Reed, W., Medical Image Optimisation and Perception Group (MIOPeG), Medical Imaging and Radiation Sciences, Faculty Research Group, The Faculty of Health Sciences, The University of Sydney, Cumberland Campus, 75 East Street, Lidcombe, NSW  2141, Australia; Donlon, D., Discipline of Anatomy and Histology, School of Medical Sciences, Bosch Institute, The University of Sydney, Building F13NSW  2006, Australia",Comparative anatomy; Cortical bone thickness; Forensic Anthropology Population Data; Non-human bone; Radiogrammetry; Skeletal identification,"adult; age; aged; animal tissue; Article; bone radiography; bovine; Caucasian; cortical bone; cortical thickness (bone); dog; female; femur; femur shaft; gender; human; human tissue; humerus; humerus shaft; kangaroo; male; nonhuman; pig; priority journal; radius; radius shaft; sheep; species comparison; tibia; tibia shaft; very elderly; anatomy and histology; animal; bone; comparative study; diagnostic imaging; forensic anthropology; middle aged; observer variation; species difference; young adult; Adult; Aged; Aged, 80 and over; Animals; Bone and Bones; Cattle; Cortical Bone; Dogs; Female; Forensic Anthropology; Humans; Macropodidae; Male; Middle Aged; Observer Variation; Sheep; Species Specificity; Swine; Young Adult","Croker, S.L.; Discipline of Anatomy and Histology, School of Medical Sciences, Bosch Institute, The University of Sydney, Building F13, Australia; email: sarah.croker@sydney.edu.au",Article,Final,Open Access,Scopus,2-s2.0-84959178205,,IFSMS 2019,Toolmarks,Toolmarks
"Hale A.R., Ross A.H.",56024724900;7402568108;,The Impact of Freezing on Bone Mineral Density: Implications for Forensic Research,2017,Journal of Forensic Sciences,62,2,,399,404,,3,10.1111/1556-4029.13273,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004091902&doi=10.1111%2f1556-4029.13273&partnerID=40&md5=54b2e906c1579d30cf84289a0a494845,"Department of Biological Sciences, NCSU, 127 David Clark Labs, Campus Box 7617, Raleigh, NC  27695-7617, United States; Forensic Sciences Institute, NCSU, Raleigh, NC  27695, United States","Hale, A.R., Department of Biological Sciences, NCSU, 127 David Clark Labs, Campus Box 7617, Raleigh, NC  27695-7617, United States; Ross, A.H., Department of Biological Sciences, NCSU, 127 David Clark Labs, Campus Box 7617, Raleigh, NC  27695-7617, United States, Forensic Sciences Institute, NCSU, Raleigh, NC  27695, United States",bone mineral density; experimental studies; forensic anthropology; forensic science; freezing; longitudinal analysis,"animal; body weight; bone density; cryopreservation; forensic medicine; photon absorptiometry; pig; time factor; Absorptiometry, Photon; Animals; Body Weight; Bone Density; Cryopreservation; Forensic Medicine; Swine; Time Factors","Hale, A.R.; Department of Biological Sciences, NCSU, 127 David Clark Labs, Campus Box 7617, United States; email: arhale@ncsu.edu",Article,Final,,Scopus,2-s2.0-85004091902,,IFSMS 2019,Toolmarks,Toolmarks
"Benson N., Dos Santos R.O., Griffiths K., Cole N., Doble P., Roux C., Blanes L.",57193510460;57193516276;57193507447;25123483300;6603627895;7202017940;8606130700;,The development of a stabbing machine for forensic textile damage analysis,2017,Forensic Science International,273,,,132,139,,7,10.1016/j.forsciint.2017.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014490583&doi=10.1016%2fj.forsciint.2017.02.013&partnerID=40&md5=73e6d349b787914d32216cef10cadeef,"University of Technology Sydney, Centre for Forensic Science, PO Box 123, BroadwayNSW  2007, Australia; Department of Engineering, Architecture and Agricultural studies, University of Santa Cruz do Sul, Santa Cruz do Sul, RS, Brazil; Specialist Operations, Australian Federal Police, GPO Box 401, Canberra, ACT  2601, Australia","Benson, N., University of Technology Sydney, Centre for Forensic Science, PO Box 123, BroadwayNSW  2007, Australia; Dos Santos, R.O., University of Technology Sydney, Centre for Forensic Science, PO Box 123, BroadwayNSW  2007, Australia, Department of Engineering, Architecture and Agricultural studies, University of Santa Cruz do Sul, Santa Cruz do Sul, RS, Brazil; Griffiths, K., Specialist Operations, Australian Federal Police, GPO Box 401, Canberra, ACT  2601, Australia; Cole, N., University of Technology Sydney, Centre for Forensic Science, PO Box 123, BroadwayNSW  2007, Australia; Doble, P., University of Technology Sydney, Centre for Forensic Science, PO Box 123, BroadwayNSW  2007, Australia; Roux, C., University of Technology Sydney, Centre for Forensic Science, PO Box 123, BroadwayNSW  2007, Australia; Blanes, L., University of Technology Sydney, Centre for Forensic Science, PO Box 123, BroadwayNSW  2007, Australia",Arduino; Knife; Stab; Stabbing Machine; Textile damage,Article; computer simulation; computer system; equipment design; forensic science; machine; online system; software; stab wound; stabbing machine; textile; weapon,"Blanes, L.; University of Technology Sydney, Centre for Forensic Science, PO Box 123, Broadway, Australia; email: lucas.blanes@uts.edu.au",Article,Final,,Scopus,2-s2.0-85014490583,,IFSMS 2019,Toolmarks,Toolmarks
"Benson N., Oliveria Dos Santos R., Griffiths K., Cole N., Doble P., Roux C., Blanes L.",57193510460;57200938857;57193507447;25123483300;6603627895;7202017940;8606130700;,Erratum to “The development of a stabbing machine for forensic textile damage analysis” [FSI (2017) 132–139]>(S0379073817300671)(10.1016/j.forsciint.2017.02.013),2018,Forensic Science International,285,,,161,,,1,10.1016/j.forsciint.2018.02.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042651805&doi=10.1016%2fj.forsciint.2018.02.010&partnerID=40&md5=dfb000c9a060890a0c3574660100d016,"University of Technology Sydney, Centre for Forensic Science, PO Box 123, Broadway, NSW  2007, Australia; Department of Engineering, Architecture and Agricultural studies, University of Santa Cruz do Sul, Santa Cruz do Sul, RS, Brazil; Specialist Operations, Australian Federal Police, GPO Box 401, Canberra, ACT  2601, Australia","Benson, N., University of Technology Sydney, Centre for Forensic Science, PO Box 123, Broadway, NSW  2007, Australia; Oliveria Dos Santos, R., University of Technology Sydney, Centre for Forensic Science, PO Box 123, Broadway, NSW  2007, Australia, Department of Engineering, Architecture and Agricultural studies, University of Santa Cruz do Sul, Santa Cruz do Sul, RS, Brazil; Griffiths, K., Specialist Operations, Australian Federal Police, GPO Box 401, Canberra, ACT  2601, Australia; Cole, N., University of Technology Sydney, Centre for Forensic Science, PO Box 123, Broadway, NSW  2007, Australia; Doble, P., University of Technology Sydney, Centre for Forensic Science, PO Box 123, Broadway, NSW  2007, Australia; Roux, C., University of Technology Sydney, Centre for Forensic Science, PO Box 123, Broadway, NSW  2007, Australia; Blanes, L., University of Technology Sydney, Centre for Forensic Science, PO Box 123, Broadway, NSW  2007, Australia",,Erratum; error; priority journal; erratum,"Blanes, L.; University of Technology Sydney, Centre for Forensic Science, PO Box 123, Australia; email: lucas.blanes@uts.edu.au",Erratum,Final,,Scopus,2-s2.0-85042651805,,IFSMS 2019,Toolmarks,Toolmarks
Dittmar J.M.,56681929000;,'Cut to the Bone': The Enhancement and Analysis of Skeletal Trauma Using Scanning Electron Microscopy,2017,Human Remains: Another Dimension The Application of Imaging to the Study of Human Remains,,,,45,56,,2,10.1016/B978-0-12-804602-9.00005-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020816889&doi=10.1016%2fB978-0-12-804602-9.00005-9&partnerID=40&md5=b3f4b918f5ca4f8726ee36eb11f36422,"University of Cambridge, Cambridge, United Kingdom","Dittmar, J.M., University of Cambridge, Cambridge, United Kingdom",Human dissection; SEM; Sharp-force trauma; Surgical instruments,Anthropometry; Dissection; Surgery; Surgical equipment; Amount of information; History of medicine; Human interactions; Imaging capabilities; Morphological characteristic; SEM micrographs; Sharp-force trauma; Surgical instrument; Scanning electron microscopy,"Dittmar, J.M.; University of CambridgeUnited Kingdom",Book Chapter,Final,,Scopus,2-s2.0-85020816889,,IFSMS 2019,Toolmarks,Toolmarks
"Cerutti E., Spagnoli L., Araujo N., Gibelli D., Mazzarelli D., Cattaneo C.",55579437400;56506759100;57190954917;26532520200;54893139800;55157912300;,Analysis of cutmarks on bone: Can light microscopy be of any help?,2016,American Journal of Forensic Medicine and Pathology,37,4,,248,254,,2,10.1097/PAF.0000000000000260,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984714280&doi=10.1097%2fPAF.0000000000000260&partnerID=40&md5=4d5dbb3c42ee2f1967577e65601a6ccc,"Laboratorio di Antropologia e Odontologia Forense (LABANOF), Dipartimento di Scienze Biomediche per la Salute, Universita degli Studi di Milano, V. Mangiagalli 37, Milan, Italy","Cerutti, E., Laboratorio di Antropologia e Odontologia Forense (LABANOF), Dipartimento di Scienze Biomediche per la Salute, Universita degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Spagnoli, L., Laboratorio di Antropologia e Odontologia Forense (LABANOF), Dipartimento di Scienze Biomediche per la Salute, Universita degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Araujo, N., Laboratorio di Antropologia e Odontologia Forense (LABANOF), Dipartimento di Scienze Biomediche per la Salute, Universita degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Gibelli, D., Laboratorio di Antropologia e Odontologia Forense (LABANOF), Dipartimento di Scienze Biomediche per la Salute, Universita degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Mazzarelli, D., Laboratorio di Antropologia e Odontologia Forense (LABANOF), Dipartimento di Scienze Biomediche per la Salute, Universita degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Cattaneo, C., Laboratorio di Antropologia e Odontologia Forense (LABANOF), Dipartimento di Scienze Biomediche per la Salute, Universita degli Studi di Milano, V. Mangiagalli 37, Milan, Italy",Bone lesions; Forensic anatomy; Forensic anthropology; Fracture line; Light microscopy; Sharp-force injuries,"diaphysis; forensic anthropology; human; humerus; injuries; light; microscopy; pathology; penetrating trauma; weapon; Diaphyses; Forensic Anthropology; Humans; Humerus; Light; Microscopy; Weapons; Wounds, Penetrating","Gibelli, D.; Laboratorio di Antropologia e Odontologia Forense (LABANOF), Dipartimento di Scienze Biomediche per la Salute, Universita degli Studi di Milano, V. Mangiagalli 37, Italy; email: daniele.gibelli@unimi.it",Article,Final,,Scopus,2-s2.0-84984714280,,IFSMS 2019,Toolmarks,Toolmarks
