Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Goodin D.,,Tampering with a car's brakes and speed by hacking its computers: A new how-to,2013,arstechnica,,,NA,,,NA,NA,,http://arstechnica.com/security/2013/07/disabling-a-cars-brakes-and-speedby-hacking-its-computers-a-new-how-to/,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Stevenson A.,,Defcon hackers release Ford and Toyota car hijack data,2013,V3.co.uk,,,NA,,,NA,NA,,http://www.v3.co.uk/v3-uk/news/2287192/defconhackers-release-ford-and-toyota-car-hijack-data,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Centre for Automotive Embedded Systems Security,,Center for Automotive Embedded Systems Security FAQ,2013,autosec.org,,,NA,,,NA,NA,,http://www.autosec.org/faq.html,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Anderson N.,,"Global raids shut boylover.net, arrest 184 men, rescue 230 kids",2011,arstechnica,,,NA,,,NA,NA,,http://arstechnica.com/techpolicy/2011/03/global-raids-shut-boylovernet-arrest-184-men-rescue-230-kids/,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Doneman P.,,"Qld Boy's Horror, Raised by Global Pedophile Ring",2013,Yahoo7 News,,,NA,,,NA,NA,,http://au.news.yahoo.com/queensland/a/-local/17800543/qld-boy-caught-in-global-pedophile-ring/,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Australian Federal Police,,Rescue in the Dark Recesses of the Internet: How cooperation between international law enforcement agencies brought down a nefarious online pedophile network,2013,Platypus Magazine,,,NA,,,NA,NA,,http://www.afp.gov.au/mediacentre/publications/~/media/afp/pdf/p/platypus113.ashx,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Ward M.,,Do dark networks aid cyberthieves and abusers?,2013,"BBC News, Technology ",,,NA,,,NA,NA,,http://www.bbc.co.uk/news/technology-22754061,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],[No author id available],[No title available],2012,Tor Project: Anonymity Online,,,NA,,,NA,3,,,,,,,,Website,Final,,Scopus,2-s2.0-84870633215,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],[No author id available],[No title available],2012,Tor Project: Anonymity Online,,,NA,,,NA,3,,,,,,,,Website,Final,,Scopus,2-s2.0-84870633215,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Sullivan J.,,2010 Free Software Awards announced,2011,fsf.org,,,NA,,,NA,NA,,http://www.fsf.org/news/2010-free-software-awards-announced,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],[No author id available],The FP top 100 global thinkers,2011,Foreign Policy,,189,NA,,,NA,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862323504&partnerID=40&md5=a344fe457f1b35cd64b415d22e18a46d,,,,,,Article,Final,,Scopus,2-s2.0-84862323504,,IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],[No author id available],[No title available],2013,En.Wikipedia.Org,,,NA,,,NA,2,,,,,,,,Website,Final,,Scopus,2-s2.0-85083081498,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],[No author id available],[No title available],2013,En.Wikipedia.Org,,,NA,,,NA,2,,,,,,,,Website,Final,,Scopus,2-s2.0-85083081498,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],[No author id available],[No title available],2012,Tor Project: Anonymity Online,,,NA,,,NA,3,,,,,,,,Website,Final,,Scopus,2-s2.0-84870633215,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],,Configuring Onion Services for Tor,2013,Tor Project,,,NA,,,NA,NA,,https://www.torproject.org/docs/tor-hidden-service.html.en,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
"Le Blond S., Manils P., Chaabane A., Kaafar M.A., Castelluccia C., Legout A., Dabbous W.",6505566392;36561949800;36681874200;24338380900;6603413287;56728387100;6603550679;,One bad apple spoils the bunch: Exploiting P2P applications to trace and profile tor users,2011,"LEET 2011 - 4th USENIX Workshop on Large-Scale Exploits and Emergent Threats: Botnets, spyware, Worms, and More",,,NA,,,NA,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084096178&partnerID=40&md5=5a7cdb1a3f53a02167705e87b76edaa1,"I.N.R.I.A, France","Le Blond, S., I.N.R.I.A, France; Manils, P., I.N.R.I.A, France; Chaabane, A., I.N.R.I.A, France; Kaafar, M.A., I.N.R.I.A, France; Castelluccia, C., I.N.R.I.A, France; Legout, A., I.N.R.I.A, France; Dabbous, W., I.N.R.I.A, France",,Botnet; Computer viruses; Internet protocols; Anonymity networks; Bit torrents; Circuit traces; IP addresss; Linkability; Low latency; P2P applications; TCP streams; Peer to peer networks,,Conference Paper,Final,,Scopus,2-s2.0-85084096178,,IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],,Tor anonymising network Compromised by French researchers,2011,The Hacker News,,,NA,,,NA,NA,,http://thehackernews.com/2011/10/tor-anonymizing-network-compromisedby.html,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],,Rumors of Tor's compromise are greatly exaggerated,2013,The Tor Blog,,,NA,,,NA,NA,,https://blog.torproject.org/blog/rumors-tors-compromise-are-greatlyexaggerated,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Palo Alto Networks,,Application Usage and Threat Report,2013,Application Usage and Threat Report,,,NA,,,NA,3,,,,Palo Alto Networks,,,,Guide,Final,,Scopus,2-s2.0-84911862110,,IFSMS 2013,Digital Evidence,Digital Evidence
Greenemeier L.,,Cops Enlist Data-Tracking Software in the Fight against Child Predators,2011,Scientific American,,,NA,,,NA,NA,,http://www.scientificamerican.com/article.cfm?id=software-against-p2pbittorrent-abuse,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
"Rutgaizer M., Shavitt Y., Vertman O., Zilberman N.",55151441400;7004130839;55151428500;35749087600;,Detecting pedophile activity in BitTorrent networks,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),7192 LNCS,,NA,106,115,NA,10,10.1007/978-3-642-28537-0_11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859057444&doi=10.1007%2f978-3-642-28537-0_11&partnerID=40&md5=b4fe136cfa43fb99d7cb6615d0906401,"School of Electrical Engineering, Tel-Aviv University, Israel","Rutgaizer, M., School of Electrical Engineering, Tel-Aviv University, Israel; Shavitt, Y., School of Electrical Engineering, Tel-Aviv University, Israel; Vertman, O., School of Electrical Engineering, Tel-Aviv University, Israel; Zilberman, N., School of Electrical Engineering, Tel-Aviv University, Israel",,Activity measurements; Bittorrent; Multimedia files; Wide spreads; Peer to peer networks; Distributed computer systems,"Rutgaizer, M.; School of Electrical Engineering, Tel-Aviv UniversityIsrael",Conference Paper,Final,,Scopus,2-s2.0-84859057444,,IFSMS 2013,Digital Evidence,Digital Evidence
"Pung W., Woodward A.",55420074600;26421491900;,Can current packet analysis software detect BitTorrent activity or extract files from BTP and µTP traffic streams?,2011,Proceedings of the 9th Australian Digital Forensics Conference,,,NA,93,99,NA,NA,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867706988&partnerID=40&md5=6b94ea68aebad46e87eaad608abde0c4,"SECAU Security Research Centre, School of Computer and Security Science, Edith Cowan University, Perth, WA, Australia","Pung, W., SECAU Security Research Centre, School of Computer and Security Science, Edith Cowan University, Perth, WA, Australia; Woodward, A., SECAU Security Research Centre, School of Computer and Security Science, Edith Cowan University, Perth, WA, Australia",µTP; BitTorrent; Deep packet inspection; Packet analysis,Bittorrent; Client programs; Deep packet inspection; Illegal activities; Network forensics; Packet analysis; Packet capture; Peer-to-peer file sharing; Traffic streams; Traffic-related; Computer crime; Cryptography; Distributed computer systems; Electronic crime countermeasures; Transmission control protocol; Electronic document exchange,"Pung, W.; SECAU Security Research Centre, School of Computer and Security Science, Edith Cowan University, Perth, WA, Australia; email: wpung@our.ecu.edu.au",Conference Paper,Final,,Scopus,2-s2.0-84867706988,,IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],[No author id available],Virtual currencies: Mining digital gold,2013,Economist,,,NA,,,NA,1,,,,,,,,Website,Final,,Scopus,2-s2.0-84962254108,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Flitter E.,,Hackers switch to new digital currency after Liberty Reserve,2013,Fox Business,,,NA,,,NA,NA,,http://m.foxbusiness.com/quickPage.html?page=32811&content=95837035&p,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],,Bitcoin Project 2009-2013,2013,bitcoin.org,,,NA,,,NA,NA,,http://bitcoin.org/en,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Dillet R.,,"Feds Seize Assets From Mt. Gox's Dwolla Account, Accuse It Of Violating Money Transfer Regulations",2013,Tech Crunch,,,NA,,,NA,NA,,http://techcrunch.com/2013/05/16/mt-gox-dwolla-account-money-seizure/,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Dillet R.,,"Feds Seize Assets From Mt. Gox's Dwolla Account, Accuse It Of Violating Money Transfer Regulations",2013,Tech Crunch,,,NA,,,NA,NA,,http://techcrunch.com/2013/05/16/mt-gox-dwolla-account-money-seizure/,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Associated Press,,"Bitcoin, the nationaless electronic cash beloved by hackers, bursts into finacial mainstream",2013,foxnews.com,,,NA,,,NA,NA,,http://www.foxnews.com/tech/2013/04/11/bitcoin-electronic-cash-beloved-byhackers/,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],,Moneybeat,2013,The Wall Street Journal,,,NA,,,NA,NA,,http://blogs.wsj.com/moneybeat/2013/08/07/bitcoin-money-saysjudge/?mod=e2fb,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Goodin D.,,Malware mints virtual currency using victim's GPU,2011,The Register,,,NA,,,NA,1,,,,"Goodin, D.",,,,Other,Final,,Scopus,2-s2.0-85071869806,,IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],[No author id available],[No title available],2011,ABC Employee Caught Mining for Bitcoins on Company Servers,,,NA,,,NA,1,,,,,,,,Website,Final,,Scopus,2-s2.0-85032868475,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Infosecurity,,Researcher discovers distributed bitcoin cracking Trojan malware,2011,Infosecurity Magazine,,,NA,,,NA,NA,,http://www.infosecurity-magazine.com/view/20211/researcher-discovers-distributed-bitcoin-crackingtrojan-malware/,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Constantin L.,,Mac OS X Trojan steals processing power to produce Bitcoins; Security researchers warn that DevilRobber malware could slow down infected Mac computers,2011,computerworld.com,,,NA,,,NA,NA,,http://www.techworld.com.au/article/405849/mac_os_x_trojan_steals_processing_power_produce_bitcoins/,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Karpeles M.,,Clarification of Mt. Gox Compromised Accounts and Major Bitcoin Sell-Off,2011,Clarification of Mt. Gox Compromised Accounts and Major Bitcoin Sell-Off,,,NA,,,NA,5,,,,"Karpeles, M.",,,,Website,Final,,Scopus,2-s2.0-84927174856,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Mick J.,,Inside the Meg-Hack of Bitcoin: the Full Story,2011,DailyTech,,,NA,,,NA,NA,,http://www.dailytech.com/Inside+the+MegaHack+of+Bitcoin+the+Full+Story/article21942.htm,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Lee T.B.,,Bitcoin prices plummet on hacked exchange,2011,Ars Technica,,,NA,,,NA,1,,,,"Lee, T.B.",,,,Website,Final,,Scopus,2-s2.0-85053240719,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Chirgwin R.,,Bitcoin collapses on malicious trade - Mt.Gox scrambling to raise the Titanic,2013,Bitcoin collapses on malicious trade - Mt.Gox scrambling to raise the Titanic,,,NA,,,NA,1,,,,"Chirgwin, R.",,,,Website,Final,,Scopus,2-s2.0-85025610851,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Dotson K.,,"Third largest bitcoin exchange bitomat lost their wallet, over 17,000 bitcoins missing",2011,Siliconangle,,,NA,,,NA,1,,,,"Dotson, K.",,,,Website,Final,,Scopus,2-s2.0-85066015787,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Jeffries A.,,"MyBitcoin Spokesman Finally Comes Forward: """"What Did You Think We Did After the Hack? We Got Shitfaced""""",2011,observer.com,,,NA,,,NA,NA,,https://observer.com/2011/08/mybitcoin-spokesman-finally-comes-forward-what-did-you-think-we-did-after-the-hack-we-got-shitfaced/,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Jeffries A.,,Search for Owners of Mybitcoin Loses Steam,2011,Search for Owners of Mybitcoin Loses Steam,,,NA,,,NA,1,,,,"Jeffries, A.",,,,Website,Final,,Scopus,2-s2.0-84893967259,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Geusss M.,,Bitcoinica users sue for $460k in lost Bitcoins,2019,Bitcoinica Users Sue for USD 460k in Lost Bitcoins,,,NA,,,NA,2,,,,"Geusss, M.",,,,Website,Final,,Scopus,2-s2.0-84900793167,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Peck M.E.,,First Bitcoin Lawsuit Filed in San Francisco,2012,IEEE Spectrum,,,NA,,,NA,NA,,http://spectrum.ieee.org/tech-talk/computing/networks/first-bitcoin-lawsuitfiled-in-san-francisco,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
RT,,Bitcoin ponzi scheme-investors lose $5 million USD in online hedge fund,2012,RT.com,,,NA,,,NA,NA,,http://rt.com/usa/investors-currency-digitalfund-868/,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Jeffries A.,,"Suspected multi-million dollar Bitcoin pyramid scheme shuts down, investors revolt",2012,The Verge,,,NA,,,NA,3,,,,"Jeffries, A.",,,,Website,Final,,Scopus,2-s2.0-84883272421,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Mick J.,,Pirateat40 Makes off 5.6M USD in BitCoins from Pyramid Scheme,2012,Pirateat40 Makes off 5.6M USD in BitCoins from Pyramid Scheme,,,NA,,,NA,1,,,,"Mick, J.",,,,Website,Final,,Scopus,2-s2.0-84900802377,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Mott N.,,Bitcoin: How a Virtual Currency Became Real with a $5.6M Fraud,2012,Pandodaily,,,NA,,,NA,NA,,http://pandodaily.com/2012/08/31/bitcoin-howa-virtual-currency-became-real-with-a-5-6m-fraud/,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Foxton W.,,Bitcoin 'pirate' scandal: Sec steps in amid allegations that the whole thing was a ponzi scheme,2012,Telegraph,,,NA,,,NA,1,,,,"Foxton, W.",,,,Website,Final,,Scopus,2-s2.0-84903842642,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
BBC News Technology,,Bitcoin theft causes Bitfloor exchange to go offline,2012,"BBC News, Technology ",,,NA,,,NA,NA,,http://www.bbc.co.uk/news/technology-19486695,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Planes A.,,What the Bitcoin Crash can Teach Us About Money and Investing,2013,The Motley Fool,,,NA,,,NA,NA,,http://www.fool.com/investing/general/2013/04/11/what-the-bitcoin-crash-canteach-us-about-money-an.aspx,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Bitcoin,,Tax compliance,2013,Bitcoin,,,NA,,,NA,NA,,https://en.bitcoin.it/wiki/Tax_compliance,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],[No author id available],Monetarists anonymous,2012,Economist (United Kingdom),404,8804,NA,,,NA,NA,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867298728&partnerID=40&md5=e6fd6ffdca0fb37444e3cd3a29a0bf03,,,,,,Article,Final,,Scopus,2-s2.0-84867298728,,IFSMS 2013,Digital Evidence,Digital Evidence
Smith G.,,How bitcoin sales of guns could undermine new rules,2013,Huffington Post,,,NA,,,NA,1,,,,"Smith, G.",,,,Website,Final,,Scopus,2-s2.0-84903843636,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
Flitter E.,,Hackers switch to new digital currency after Liberty Reserve,2013,Fox Business,,,NA,,,NA,NA,,http://m.foxbusiness.com/quickPage.html?page=32811&content=95837035&pageNum==1&goback=%2Egde_2613375_member_264739211,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
"Daniel L.E., Daniel L.E.",,Chapter 31 - Internet history (web and browser caching),2012,Digital Forensics for Legal Professionals,,,NA,213,218,NA,1,,,,"Daniel L.E., Daniel L.E.",,,,Book Chapter,Final,,Scopus,2-s2.0-84917692435,,IFSMS 2013,Digital Evidence,Digital Evidence
SANS,,Windows Artifact Analysis,2012,blog.sans.org,,,NA,,,NA,NA,,https://blogs.sans.org/computer-forensics/files/2012/06/SANS-Digital-Forensics-and-Incident-Response-Poster-2012.pdf,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
Kloet B.,,Advanced file carving,2010,blog.sans.org,,,NA,,,NA,NA,,http://computer-forensics.sans.org/summit-archives/2010/eu-digital-forensics-incident-response-summit-bas-kloet-advanced-file-carving.pdf,,,,,,Website,,,,,"June, 2020",IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],,,2013,,,,NA,,,NA,NA,,http://accessdata.com/support/technical-customer-support/custom-carvers,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
[No author name available],,NetAnalysis,2013,digitaldetective.co.uk,,,NA,,,NA,NA,,http://www.digitaldetective.co.uk/netanalysis.asp,,,,,,Website,,,,,Not accessed,IFSMS 2013,Digital Evidence,Digital Evidence
