Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Desmarais A., Attar L.",,Alarm Pistols Firing 9mm K. (.380 A.C.P),2002,AFTE Journal,34,4,,401,402,,,,,,"A Case Report By Andre' Desmarais and Lakdar Attar, Laboratoire de Police Scientifique de Lyon, France","Recently, the Laboratoire de Police Scientifique de Lyon was referred a matter about an alarm pistol with a magazine that contained 9mm K. caliber cartridges. An examination revealed that the barrel was blocked by a bar placed there by the manufacturer. These firearms are designed to fire blank cartridges (9mm P.A.K.) but frequently these pistols are unlawfully used.","9mm A.C.P., 9mm Kurz. 9mm Knall, 9mm P.A.K., alarm pistols, blank pistols, blanks",,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Argaman U., Shoshani E., Klein A.",,An Altered Revolver,2002,AFTE Journal,34,4,,394,395,,,,,,"A Case Report By Uri Argaman and Ezra Shoshani, Division of Identification & Forensic Science (D.I.F.S.), Israel Police National Headquarters, Jerusalem, Israel","This article describes an improvised revolver, which fires .38 S&W caliber ammunition. This altered weapon was found to be accurate and lethal, operating almost in the same way that a real manufactured revolver does.","weapon alteration, homemade weapon, revolver",,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Ventura F., Blasi C., Celesti R.",23010828100;7003407055;6507365565;,Suicide with the latest type of slaughterer's gun,2002,American Journal of Forensic Medicine and Pathology,23,4,,326,328,,13,10.1097/00000433-200212000-00004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036904740&doi=10.1097%2f00000433-200212000-00004&partnerID=40&md5=f82771fea2d9ceaa2f6bf5e6d0de5f20,"Department of Forensic Medicine, University of Genoa, Division of Forensic Medicine, Genoa, Italy","Ventura, F., Department of Forensic Medicine, University of Genoa, Division of Forensic Medicine, Genoa, Italy; Blasi, C., Department of Forensic Medicine, University of Genoa, Division of Forensic Medicine, Genoa, Italy; Celesti, R., Department of Forensic Medicine, University of Genoa, Division of Forensic Medicine, Genoa, Italy","The authors describe a case of suicide by a single shot to the head from the latest type of captive bolt pistol (which has lateral instead of frontal gas outlets), with the aim of finding criteria to identify correctly the lesions caused by this type of weapon correctly and to distinguish them from those caused by typical firearms.",Captive bolt pistol; Slaughterer's gun; Suicide,"adult; article; case report; firearm; forensic pathology; gunshot injury; head injury; human; male; suicide; Head Injuries, Penetrating; Humans; Male; Middle Aged; Suicide; Wounds, Gunshot",Article,Final,,Scopus,2-s2.0-0036904740,,IFSMS 2004,Firearms,Firearms
MacDonald M. ,,Pen Guns and Zip Guns,2002,PROHIBITED AND CONCEALED WEAPONS REVIEW,8,,,15,,,,,,,,,,,Review,,,,,,IFSMS 2004,Firearms,Firearms
Hertel G.W.,,The Safegom Revolver,2002,AFTE Journal,34,3,,320,321,,,,,,The Safegom Revolver,"A fellow examiner recently received an unusual revolver, unloaded with several spare cylinders. The property receipt noted that the item had been confiscated from a traveler's carry-on bag at the Miami International Airport after detection by a x-ray imag","Safegom revolver, non-lethal weapon, rubber projectiles",,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Argaman U., Shoshani E. ",,A Lethal Paint Pistol,2002,AFTE Journal,34,3,,304,305,,,,,,"Uri Argaman and Ezra Shoshani, Firearms Identification Laboratory, Division of Identification & Forensic Science (D.I.F.S.), Israel Police National Headquarters, Jerusalem, Israel","This article describes an improvised firearm made from a paint-pistol, which fires .38 S&W caliber ammunition. The altered weapon was found to be lethal.","weapon alteration, homemade weapon, paint-pistol",,Article,,,,,,IFSMS 2004,Firearms,Firearms
Shiers A. ,,Disguised and Converted Firearms: POLICE-REPORT,2002,,,,,1,4,,,,,,,,,,Others,,,,,,IFSMS 2004,Firearms,Firearms
"Tyquiengco J., Toves E.",,A Homemade Firearm,2001,AFTE Journal,33,3,,259,260,,,,,,"J. Tyquiengco and E. Toves, Guam Police Forensic Science Division, Tiyan, Guam U.S.A.","A recent shooting case was forwarded to this unit for analysis. The victim received what appeared to be a gunshot wound to the chest area; however, a firearm could not be found at the scene. What was later discovered, in the victim's shirt pocket, was a two piece stainless steel tubular device with an expended 357 magnum cartridge case within. According to the victim, it was what caused his injury... unfortunately, by accident.",homemade device,,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Argaman U., Shoshani E. ",,Dangerous Walking Stick,2001,AFTE Journal,33,3,,248,250,,,,,,Dangerous Walking Stick,"This article describes an improvised firearm in the shape of a walking stick. This firearm fires 5.56 x 45mm caliber (.223 Rem) ammunition, and was found to be both accurate and lethal. Muzzle velocities were found to be consistent, at approximately 256 m/sec (~830 ft./ sec.).","weapon alteration, homemade weapon, walking stick, cane, concealed firearm, zip-gun",,Article,,,,,,IFSMS 2004,Firearms,Firearms
Grandy J. ,,The Construction and Relative Efficiency of a Homemade Sound Suppressor vs. a Commercial Mode,2001,AFTE Journal,33,2,,103,111,,,,,,"Jennifer Grandy, Strathclyde University, Master's Intern, Indianapolis-Marion County Forensic Services Agency, Indianapolis, Indiana","A select fire SWD M11/9mm submachine pistol was fired in three modes; unsuppressed, suppressed with a commercially manufactured sound suppresser and suppressed with a homemade model. For each shot fired the sound reduction, velocity of the projectile and relative accuracy were measured. Identical experiments were carried out using subsonic and supersonic ammunition to illustrate the aspects of sound due to the bullet travelling a speeds greater than 1125ft/s (343m/s). The purpose was to determine not only what effect each silencer had on the attributes of discharge but also to determine if there is a marked difference as a result of using a professional suppresser as opposed to more crude model. The professional suppresser used was a Jonathon Arthur Ciener Inc. model SM10/9mm-47. A major part of the project included the construction of a silencer for use in the study. The home made silencer was constructed in the lab for the expressed purpose of the study herein. Common hardware items were used and lightly machined to fit specifications. Aluminum tubing, metal washers and rubber baffles were the primary components involved. No specific relationship between sound and velocity could be found. The home made silencer reduced sound more efficiently, however, the Ciener was more accurate and managed to cut noise while increasing velocity. The homemade suppresser slowed the supersonic shots to speeds below that of sound.","Ciener, suppressor, baffles, precursor wave, blow-by, supersonic crack, jet noise, muzzle blast",,Article,,,,,,IFSMS 2004,Firearms,Firearms
Caunt R. ,,Dieseling of Airguns Using Commonly Available Fuels,2003,AFTE Journal,35,2,,167,173,,,,,,"Robert Caunt, Vancouver Police Department Forensic Firearm Unit, Vancouver, Canada","Introducing a variety of flammable liquids into the cylinder of a spring piston air rifle and measuring the velocities of the projectiles confirmed the phenomenon of dieseling. It was found that certain fuels will spontaneously diesel, yielding a boost in velocity of as much as twice the standard velocity. The occurrence of dieseling is dependent on a number of factors, but most importantly the properties of the fuel. Some fuels spontaneously combust, while others need a secondary source of ignition. Pellet weight, pellet fit, and over-lubrication of the piston causing dieseling have implications for forensic testing of airguns. As with firearms, when possible the examiner should test the same gun and ammunition combination as was used to commit a crime. This is the only way to assure accurate velocity and energy determination. This paper was presented at the 33rd annual AFTE Training Seminar, San Antonio, Texas on May 29, 2002.","Adiabatic compression, airgun, airgun dieseling, Barakuda device, detonation, diesel, overlubrication, secondary ignition, timing",,Article,,,,,,IFSMS 2004,Firearms,Firearms
"Hartig J.S., Najafi-Shoushtari S.H., Grüne I., Yan A., Ellington A.D., Famulok M.",7003584811;7005830578;6506470966;7103203056;35497668300;57205787618;,Air rifle injury with an entrance through the nose: A case report and review of the literature,2002,International Journal of Legal Medicine,116,5,,292,294,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036919906&partnerID=40&md5=b3390a0031d7606d84b2fa925766eb40,"Kekulé Institut f�r Organische Chemie und Biochemie, University of Bonn, Gerhard-Domagk-Strasse 1, 53121 Bonn, Germany; Department of Chemistry and Biochemistry, University of Texas, ICMB A4800/MBB 3.448BA, 26th and Speedway, Austin, TX 78712, United States","Hartig, J.S., Kekulé Institut f�r Organische Chemie und Biochemie, University of Bonn, Gerhard-Domagk-Strasse 1, 53121 Bonn, Germany; Najafi-Shoushtari, S.H., Kekulé Institut f�r Organische Chemie und Biochemie, University of Bonn, Gerhard-Domagk-Strasse 1, 53121 Bonn, Germany; Grüne, I., Kekulé Institut f�r Organische Chemie und Biochemie, University of Bonn, Gerhard-Domagk-Strasse 1, 53121 Bonn, Germany; Yan, A., Department of Chemistry and Biochemistry, University of Texas, ICMB A4800/MBB 3.448BA, 26th and Speedway, Austin, TX 78712, United States; Ellington, A.D., Department of Chemistry and Biochemistry, University of Texas, ICMB A4800/MBB 3.448BA, 26th and Speedway, Austin, TX 78712, United States; Famulok, M., Kekulé Institut f�r Organische Chemie und Biochemie, University of Bonn, Gerhard-Domagk-Strasse 1, 53121 Bonn, Germany","A case of attempted homicide is reported where a 31-year-old woman was shot in the left nostril with a pellet from an air rifle. The projectile channel reconstruction showed penetration of the nasal septum, the maxillary and sphenoid cavities and the dura mater, with the pellet finally lodging in the anterior cranial fossa between the sinus cavernosus and the internal carotid artery. The patient was finally discharged from hospital in a good physical condition without any neurological symptoms. Although the muzzle velocity of the air rifle was within the legal limits, the present case demonstrates the potential lethality of air weapons considering the site of entrance of the pellet.",Air rifle; Gunshot injury; Potential lethality,adult; article; ballistics; case report; computer assisted tomography; entrance wound; female; gunshot injury; homicide; human; lethality; maxilla; neurologic disease; nose; priority journal; sphenoid; velocity; wound,Article,Final,,Scopus,2-s2.0-0036919906,,IFSMS 2004,Firearms,Firearms
"Bock H., Neu M., Betz P., Seidl S.",7201825965;7006744784;7006587183;57201300107;,Unusual craniocerebral injury caused by a pneumatic nail gun,2002,International Journal of Legal Medicine,116,5,,279,281,,25,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036910806&partnerID=40&md5=d4faf8e1b184ad9ec56a07c25175fcec,"Department of Legal Medicine, University of Erlangen-Nuremberg, Universitätsstrasse 22, 91054 Erlangen, Germany","Bock, H., Department of Legal Medicine, University of Erlangen-Nuremberg, Universitätsstrasse 22, 91054 Erlangen, Germany; Neu, M.; Betz, P., Department of Legal Medicine, University of Erlangen-Nuremberg, Universitätsstrasse 22, 91054 Erlangen, Germany; Seidl, S., Department of Legal Medicine, University of Erlangen-Nuremberg, Universitätsstrasse 22, 91054 Erlangen, Germany","A man was found unconscious near a ladder in a house. After resuscitation he was brought to a hospital and X-rays of the skull showed that two 12-cm long nails had completely penetrated the cranial cavity. The nails were operatively removed and after treatment for 5 weeks, the patient was transferred to a rehabilitation centre with a decreasing hemiparesis on the left side and general deterioration and then, after an attempted suicide to a psychiatric hospital. The perforating cranio-cerebral injury from a pneumatic nail gun known to reach only low muzzle velocities is a very unusual finding.",Cranial injury; Nail gun,"adult; article; case report; disease course; forensic medicine; head injury; hemiparesis; human; male; nail; priority journal; resuscitation; skull radiography; suicidal behavior; Accidents, Occupational; Adult; Construction Materials; Foreign Bodies; Forensic Medicine; Head Injuries, Penetrating; Humans; Male; Suicide, Attempted",Article,Final,,Scopus,2-s2.0-0036910806,,IFSMS 2004,Firearms,Firearms
