Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Gubala W., Piekoszewski W.",6603529392;7005315327;,Widmark's equation versus pharmacokinetic modelling in back calculation of alcohol concentration [Równanie widmarka a modelowanie farmakokinetyczne w retrospektywnym obliczaniu st<U+0229>zenia alkoholu],2002,Z Zagadnien Nauk Sadowych,50,,NA,35,43,NA,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-17744419834&partnerID=40&md5=3c2109f5c732a3c13636fbcdeb8f300e,"Institute of Forensic Research, Cracow, Poland","Gubala, W., Institute of Forensic Research, Cracow, Poland; Piekoszewski, W., Institute of Forensic Research, Cracow, Poland",Ethanol; Pharmacokinetic modeling; Widmark calculations,alcohol; adult; alcohol blood level; alcohol consumption; alcohol metabolism; area under the curve; article; clinical trial; compartment model; dose calculation; drug absorption; drug determination; drug elimination; gas chromatography; human; human experiment; intermethod comparison; linear regression analysis; male; mathematical model; normal human; pharmacokinetic modeling; theoretical model; widmark calculation,"Gubala, W.; Institute of Forensic Research, Cracow, Poland",Article,Final,,Scopus,2-s2.0-17744419834,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"De Martinis B.S., Martin C.C.S.",6602477073;8279077100;,Automated headspace solid-phase microextraction and capillary gas chromatography analysis of ethanol in postmortem specimens,2002,Forensic Science International,128,3,NA,115,119,NA,39,10.1016/S0379-0738(02)00182-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037190156&doi=10.1016%2fS0379-0738%2802%2900182-2&partnerID=40&md5=a9b0d79c5000b76cdca38518e239f4ef,"Department of Pathology, Center of Legal Medicine, University of São Paulo, Rua Tenente Catão Roxo 2418, Ribeirao Preto, Sao Paulo 14051-140, Brazil","De Martinis, B.S., Department of Pathology, Center of Legal Medicine, University of São Paulo, Rua Tenente Catão Roxo 2418, Ribeirao Preto, Sao Paulo 14051-140, Brazil; Martin, C.C.S., Department of Pathology, Center of Legal Medicine, University of São Paulo, Rua Tenente Catão Roxo 2418, Ribeirao Preto, Sao Paulo 14051-140, Brazil",Ethanol; HS-SPME; Postmortem specimens,"acetaldehyde; acetone; alcohol; isobutanol; methanol; volatile agent; adult; article; autopsy; blood analysis; calibration; capillary gas chromatography; case report; female; forensic science; human; medicolegal aspect; methodology; priority journal; solid phase microextraction; urinalysis; vitreous body; Adult; Body Fluids; Chromatography, Gas; Ethanol; Female; Forensic Medicine; Humans","De Martinis, B.S.; Fac. of Medicine of Ribeirao Preto, Center of Legal Medicine, University of São Paulo, Rua Tenente Catão Roxo 2418, São Paulo 14051-140, Brazil; email: martinis@spider.usp.br",Article,Final,,Scopus,2-s2.0-0037190156,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Zuba D., Parczewski A., Reichenbächer M.",6602085005;6603939834;6603234037;,Optimization of solid-phase microextraction conditions for gas chromatographic determination of ethanol and other volatile compounds in blood,2002,Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,773,1,NA,75,82,NA,51,10.1016/S1570-0232(02)00143-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037097027&doi=10.1016%2fS1570-0232%2802%2900143-5&partnerID=40&md5=bb7d43485a73648d17cc4464cd533bc3,"Institute of Forensic Research, Westerplatte 9, PL 31-033 Krakow, Poland; Faculty of Chemistry, Jagiellonian University, Ingardena 3, PL 30-060 Krakow, Poland; Institute of Inorganic and Analytical Chemistry, Friedrich-Schiller University, Lessingstrasse 8, D-07743 Jena, Germany","Zuba, D., Institute of Forensic Research, Westerplatte 9, PL 31-033 Krakow, Poland; Parczewski, A., Institute of Forensic Research, Westerplatte 9, PL 31-033 Krakow, Poland, Faculty of Chemistry, Jagiellonian University, Ingardena 3, PL 30-060 Krakow, Poland; Reichenbächer, M., Institute of Inorganic and Analytical Chemistry, Friedrich-Schiller University, Lessingstrasse 8, D-07743 Jena, Germany",Ethanol; Volatiles,"Blood; Capillary tubes; Ethanol; Extraction; Hydrogen; Volatile organic compounds; Quantification; Solid-phase microextraction; Gas chromatography; 2 propanol; acetaldehyde; acetone; alcohol; hydrogen; macrogol; methanol; potassium carbonate; propanol; wax; accuracy; article; blood analysis; commercial phenomena; concentration response; gas chromatography; methodology; priority journal; sampling; solid phase microextraction; standard; temperature; time; validation process; Acetaldehyde; Acetone; Alcohols; Chromatography, Gas; Ethanol; Reproducibility of Results; Sensitivity and Specificity; Volatilization",,Article,Final,,Scopus,2-s2.0-0037097027,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Hook G.L., Kimm G.L., Hall T., Smith P.A.",7006702273;6505964185;57198692831;35485951100;,Solid-phase microextraction (SPME) for rapid field sampling and analysis by gas chromatography-mass spectrometry (GC-MS),2002,TrAC - Trends in Analytical Chemistry,21,8,NA,534,543,NA,54,10.1016/S0165-9936(02)00708-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036345462&doi=10.1016%2fS0165-9936%2802%2900708-2&partnerID=40&md5=42a0498a9fabe735eb6f4fac05ec798e,"Uniformed Services University of the Health Sciences, Department of Preventive Medicine and Biometrics, Bethesda, MD, United States","Hook, G.L., Uniformed Services University of the Health Sciences, Department of Preventive Medicine and Biometrics, Bethesda, MD, United States; Kimm, G.L., Uniformed Services University of the Health Sciences, Department of Preventive Medicine and Biometrics, Bethesda, MD, United States; Hall, T., Uniformed Services University of the Health Sciences, Department of Preventive Medicine and Biometrics, Bethesda, MD, United States; Smith, P.A., Uniformed Services University of the Health Sciences, Department of Preventive Medicine and Biometrics, Bethesda, MD, United States",Field detection; Gas chromatography; Mass spectrometry; Solid-phase microextraction,Aircraft fuels; Extraction; Gas chromatography; Impurities; Mass spectrometry; Organic chemicals; Solvents; Solid-phase microextraction (SPME); Chemical analysis; fuel; accuracy; air analysis; air pollution; air sampling; analytic method; conference paper; fire; gas chromatography; mass spectrometry; priority journal; qualitative analysis; soil pollution; solid phase microextraction; water contamination,,Article,Final,,Scopus,2-s2.0-0036345462,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Biwasaka H., Tokuta T., Sasaki Y., Niitsu H., Kumagai R., Aoki Y.",6507073599;6508257920;7404559088;7003963919;55938016500;7403690713;,Application of quantitative ethanol detector (QED) test kit to measure ethanol concentration in blood samples,2001,Forensic Science International,124,02-Mar,NA,124,129,NA,3,10.1016/S0379-0738(01)00586-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035960927&doi=10.1016%2fS0379-0738%2801%2900586-2&partnerID=40&md5=1b9ba48bac67994b2ed7a9bf3993c3bb,"Department of Legal Medicine, Iwate Medical University School of Medicine, Morioka 020-8505, Japan","Biwasaka, H., Department of Legal Medicine, Iwate Medical University School of Medicine, Morioka 020-8505, Japan; Tokuta, T., Department of Legal Medicine, Iwate Medical University School of Medicine, Morioka 020-8505, Japan; Sasaki, Y., Department of Legal Medicine, Iwate Medical University School of Medicine, Morioka 020-8505, Japan; Niitsu, H., Department of Legal Medicine, Iwate Medical University School of Medicine, Morioka 020-8505, Japan; Kumagai, R., Department of Legal Medicine, Iwate Medical University School of Medicine, Morioka 020-8505, Japan; Aoki, Y., Department of Legal Medicine, Iwate Medical University School of Medicine, Morioka 020-8505, Japan",Blood; Drug screening; Ethanol; Forensic toxicology; QED,"alcohol; reagent; sulfosalicylic acid; trichloroacetic acid; alcohol blood level; article; autopsy; blood sampling; controlled study; correlation coefficient; cross reaction; device; drug determination; drug screening; forensic science; gas chromatography; human; intermethod comparison; membrane filter; police; priority journal; quantitative assay; reliability; test kit; Chromatography, Gas; Equipment Design; Ethanol; False Positive Reactions; Forensic Medicine; Humans; Reagent Kits, Diagnostic; Salicylic Acids; Trichloroacetic Acid","Biwasaka, H.; Department of Legal Medicine, Iwate Medical University, School of Medicine, Morioka 020-8505, Japan; email: milk-1@mx11.freecom.ne.jp",Article,Final,,Scopus,2-s2.0-0035960927,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Engelhart D.A., Jenkins A.J.",6603500032;57188995597;,Evaluation of an onsite alcohol testing device for use in postmortem forensic toxicology,2001,Journal of Analytical Toxicology,25,7,NA,612,615,NA,3,10.1093/jat/25.7.612,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034785401&doi=10.1093%2fjat%2f25.7.612&partnerID=40&md5=0c36cb5d17a0020c64d22e32e8f3d75d,"Office of Cuyahoga County Coroner, 11001 Cedar Road, Cleveland, OH 44106, United States","Engelhart, D.A., Office of Cuyahoga County Coroner, 11001 Cedar Road, Cleveland, OH 44106, United States; Jenkins, A.J., Office of Cuyahoga County Coroner, 11001 Cedar Road, Cleveland, OH 44106, United States",,alcohol; alcohol blood level; alcohol intoxication; autopsy; conference paper; device; gas chromatography; human; saliva analysis; vitreous body,"Engelhart, D.A.; Office of Cuyahoga County Coroner, 11001 Cedar Road, Cleveland, OH 44106, United States",Conference Paper,Final,Open Access,Scopus,2-s2.0-0034785401,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Jones A.W., Holmgren P.",7407102740;7006729990;,Urine/blood ratios of ethanol in deaths attributed to acute alcohol poisoning and chronic alcoholism,2003,Forensic Science International,135,3,NA,206,212,NA,23,10.1016/S0379-0738(03)00213-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042570751&doi=10.1016%2fS0379-0738%2803%2900213-5&partnerID=40&md5=ebf368ad9f4873590ab0fdf0bce024db,"Department of Forensic Toxicology, Natl. Lab. of Forensic Chemistry, University Hospital, 581 85 Linköping, Sweden","Jones, A.W., Department of Forensic Toxicology, Natl. Lab. of Forensic Chemistry, University Hospital, 581 85 Linköping, Sweden; Holmgren, P., Department of Forensic Toxicology, Natl. Lab. of Forensic Chemistry, University Hospital, 581 85 Linköping, Sweden",Alcohol; Alcoholism; Autopsy; Blood-ethanol; Death; Urine; Urine/blood ratio,alcohol; alcohol blood level; alcohol intoxication; alcoholism; article; autopsy; blood analysis; body fluid; cause of death; controlled study; correlation analysis; death; femoral vein; human; major clinical study; normal distribution; priority journal; statistical significance; urinalysis; urine level; venous blood,"Jones, A.W.; Department of Forensic Toxicology, Natl. Lab. of Forensic Chemistry, University Hospital, 581 85 Linköping, Sweden; email: wayne.jones@rmv.se",Article,Final,,Scopus,2-s2.0-0042570751,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Jones A.W., Holmgren P.",7407102740;7006729990;,Comparison of blood-ethanol concentration in deaths attributed to acute alcohol poisoning and chronic alcoholism,2003,Journal of Forensic Sciences,48,4,NA,874,879,NA,64,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038725901&partnerID=40&md5=807a77e3144e35bfcfef1ec2fd0232c2,"Department of Forensic Toxicology, University Hospital, 581 85 Linköping, Sweden","Jones, A.W., Department of Forensic Toxicology, University Hospital, 581 85 Linköping, Sweden; Holmgren, P., Department of Forensic Toxicology, University Hospital, 581 85 Linköping, Sweden",Alcohol; Alcoholism; Ethanol poisoning deaths; Forensic science; Toxicity,"2 propanol; acetone; alcohol; adult; alcohol blood level; alcohol intoxication; alcoholism; article; death; female; femoral vein; forensic pathology; forensic science; human; major clinical study; male; priority journal; statistical analysis; Sweden; 2-Propanol; Acetone; Alcoholism; Databases, Factual; Ethanol; Female; Forensic Medicine; Humans; Male; Middle Aged; Sex Factors; Solvents","Jones, A.W.; Department of Forensic Toxicology, University Hospital, 581 85 Linköping, Sweden",Article,Final,,Scopus,2-s2.0-0038725901,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
Hardin G.G.,7004897435;,Postmortem blood and vitreous humor ethanol concentrations in a victim of a fatal motor vehicle crash,2002,Journal of Forensic Sciences,47,2,NA,402,403,NA,10,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036200537&partnerID=40&md5=5c19b89b165a4bcbb42188d4b9da269c,"Forensic Science Laboratory, Minnesota Dept. of Public Safety, Bureau of Criminal Apprehension, 1246 University Avenue, St. Paul, MN 55104, United States","Hardin, G.G., Forensic Science Laboratory, Minnesota Dept. of Public Safety, Bureau of Criminal Apprehension, 1246 University Avenue, St. Paul, MN 55104, United States","Forensic science, ethanol; Forensic toxicology; Postmortem","alcohol; adult; alcohol blood level; alcohol consumption; alcohol intoxication; article; autopsy; blood sampling; car; case report; diffusion; gas chromatography; human; male; priority journal; quality control; stomach; thorax; traffic accident; vitreous body; Accidents, Traffic; Adult; Alcoholic Intoxication; Autopsy; Body Fluids; Ethanol; Fatal Outcome; Humans; Male; Postmortem Changes; Quality Control; Time Factors; Vitreous Body","Hardin, G.G.; Forensic Science Laboratory, Minnesota Dept. of Public Safety, Bureau of Criminal Apprehension, 1246 University Avenue, St. Paul, MN 55104, United States",Article,Final,,Scopus,2-s2.0-0036200537,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Gubala W., Zuba D.",6603529392;6602085005;,Inter- and intra-individual variations of blood/breath and saliva/breath ratios of alcohol,2001,Z Zagadnien Nauk Sadowych,46,,NA,326,332,NA,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035718457&partnerID=40&md5=d55689b805f3199c2beb5f7a774ffa06,"Institute of Forensic Research, Cracow, Poland","Gubala, W., Institute of Forensic Research, Cracow, Poland; Zuba, D., Institute of Forensic Research, Cracow, Poland",Alcohol; Blood/breath ratio; Ratio variations; Saliva/breath ratio,alcohol blood level; alcohol consumption; analysis of variance; blood sampling; breath analysis; clinical article; conference paper; controlled study; drinking behavior; Europe; female; gas chromatography; gas exchange; human; male; molecular dynamics; Poland; saliva level; urinary excretion; vodka,"Gubala, W.; Institute of Forensic Research, Cracow, Poland",Conference Paper,Final,,Scopus,2-s2.0-0035718457,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Gubala W., Zuba D.",6603529392;6602085005;,Comparison of ethanol concentrations in saliva and blood,2002,Journal of the Canadian Society of Forensic Science,35,4,NA,229,235,NA,NA,10.1080/00085030.2002.10757550,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036973443&doi=10.1080%2f00085030.2002.10757550&partnerID=40&md5=cb1000bf49d161f826af0f379340fbfe,"Institute of Forensic Research, Westerplatte 9, Kraków, 31-033, Poland","Gubala, W., Institute of Forensic Research, Westerplatte 9, Kraków, 31-033, Poland; Zuba, D., Institute of Forensic Research, Westerplatte 9, Kraków, 31-033, Poland",,alcohol; alcohol blood level; alcohol consumption; article; blood sampling; comparative study; controlled study; correlation analysis; driver; female; human; human experiment; male; normal human; saliva; saliva analysis; statistical significance; time,"Gubala, W.; Institute of Forensic Research, Westerplatte 9, Kraków, 31-033, Poland; email: dzuba@ies.krakow.pl",Article,Final,,Scopus,2-s2.0-0036973443,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
Dubowski K.M.,,On-Site Drug Testing,2002,,130,12,NA,1329,1334,NA,NA,,,,,,,,,,,,,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Madrid S A.M., Hurtado H C., Gatica I S., Chacón B I., Toyos D A., Defilippi C C.",6602286765;6507821900;55664411900;6504360192;6505605974;6508329577;,"Endogenous ethanol production, alterations in gastrointestinal motility and bacterial overgrowth and cirrhosis [Producción endógena de alcohol en pacientes con cirrosis hepática, alteración motora y sobrecrecimiento bacteriano]",2002,Revista Medica de Chile,130,12,NA,1329,1334,NA,10,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038659582&partnerID=40&md5=da1f7f91e9480b3c2395d5d573ae6811,"Ctro. Gastroenterologia Hosp. C., Santos Dumont 999, Santiago, Chile","Madrid S, A.M., Ctro. Gastroenterologia Hosp. C., Santos Dumont 999, Santiago, Chile; Hurtado H, C.; Gatica I, S.; Chacón B, I.; Toyos D, A.; Defilippi C, C.",Breath tests; Ethanol; Lactulose; Lirer cirrhosis,"alcohol; adult; aged; alcohol liver cirrhosis; article; bacterium; blood; diet restriction; female; gastrointestinal motility; growth, development and aging; human; liver cirrhosis; male; metabolism; microbiology; middle aged; pathophysiology; small intestine; Adult; Aged; Bacteria; Ethanol; Fasting; Female; Gastrointestinal Motility; Humans; Intestine, Small; Liver Cirrhosis; Liver Cirrhosis, Alcoholic; Male; Middle Aged","Madrid S, A.M.; Ctro. Gastroenterologia Hosp. C., Santos Dumont 999, Santiago, Chile; email: amadrid@ns.hospital.uchile.cl",Article,Final,,Scopus,2-s2.0-0038659582,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
"Lhermitte M, Klein A, Danel T.",,Biological markers of alcohol consumption,2002,,14,1,NA,58,63,NA,NA,,,,,,,,Article,,,,,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
Musshoff F.,7004270574;,Chromatographic methods for the determination of markers of chronic and acute alcohol consumption,2002,Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,781,01-Feb,NA,457,480,NA,63,10.1016/S1570-0232(02)00691-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037027836&doi=10.1016%2fS1570-0232%2802%2900691-8&partnerID=40&md5=7aed747f6c7c6e75daf89713e40eb603,"Institute of Legal Medicine, Rheinische Friedrich-Wilhelms-Univ., Stiftsplatz 12, 53111 Bonn, Germany","Musshoff, F., Institute of Legal Medicine, Rheinische Friedrich-Wilhelms-Univ., Stiftsplatz 12, 53111 Bonn, Germany",Alcohol consumption markers; Reviews,Alcohols; Body fluids; Chromatography; Esters; Fatty acids; Metabolic pathways; Biomarkers; acetaldehyde; alcohol; carbohydrate deficient transferrin; dolichol; fatty acid ester; homococaine; ketone body; salsolinol; biological marker; affinity chromatography; alcohol blood level; alcohol consumption; alcoholism; anion exchange chromatography; capillary zone electrophoresis; chromatography; disease marker; gas chromatography; high performance liquid chromatography; human; mass spectrometry; priority journal; review; validation process; acute disease; chromatography; chronic disease; drinking behavior; metabolism; methodology; Acute Disease; Alcohol Drinking; Biological Markers; Chromatography; Chronic Disease; Humans,"Musshoff, F.; Institute of Legal Medicine, Rheinische Friedrich-Wilhelms-Univ., Stiftsplatz 12, 53111 Bonn, Germany; email: f.musshoff@uni-bonn.de",Review,Final,,Scopus,2-s2.0-0037027836,NA,IFSMS 2004,Toxicology Surveillance,Toxicology
