Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Jain A.K., Prabhakar S., Pankanti S.",36071504600;7101672805;6603692799;,On the similarity of identical twin fingerprints,2002,Pattern Recognition,35,11,,2653,2663,,130,10.1016/S0031-3203(01)00218-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036833252&doi=10.1016%2fS0031-3203%2801%2900218-7&partnerID=40&md5=cd776e3c914e91af42704ea2195bd93f,"Department of Computer Science and Engineering, Michigan State University, East Lansing, MI 48824, United States; DigitalPersona Inc., 805 Veterans Blvd, Redwood City, CA 94063, United States; IBM T.J. Watson Research Center, Yorktown Heights, NY 10598, United States","Jain, A.K., Department of Computer Science and Engineering, Michigan State University, East Lansing, MI 48824, United States; Prabhakar, S., DigitalPersona Inc., 805 Veterans Blvd, Redwood City, CA 94063, United States; Pankanti, S., IBM T.J. Watson Research Center, Yorktown Heights, NY 10598, United States",Biometrics; Fingerprint; Identical twins; Performance evaluation; Verification,Pattern matching; Fingerprint verification systems; Computer vision; biometry,"Jain, A.K.; Dept. of Computer Sci. and Eng., Michigan State University, East Lansing, MI 48824, United States; email: jain@cse.msu.edu",Article,Final,,Scopus,2-s2.0-0036833252,,IFSMS 2004,Fingermark Composition,Fingermarks
"Karmakar B., Yakovenko K., Kobyliansky E.",7003665614;6701756395;7005570080;,"Dermatoglyphic sexual dimorphism: finger and palmar qualitative characteristics in five endogamous populations of West Bengal, India.",2002,Anthropologischer Anzeiger; Bericht ¸ber die biologisch-anthropologische Literatur,60,3,,273,292,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036716058&partnerID=40&md5=589f27a97fe46396b337e64c4d4f3c5f,"Anthropology and Human Genetics Unit, Indian Statistical Institute, Calcutta, India","Karmakar, B., Anthropology and Human Genetics Unit, Indian Statistical Institute, Calcutta, India; Yakovenko, K., Anthropology and Human Genetics Unit, Indian Statistical Institute, Calcutta, India; Kobyliansky, E., Anthropology and Human Genetics Unit, Indian Statistical Institute, Calcutta, India",,"article; Caucasian; consanguinity; dermatoglyphics; female; gene frequency; genetics; human; India; male; population genetics; sexual development; social class; Consanguinity; Dermatoglyphics; European Continental Ancestry Group; Female; Gene Frequency; Genetics, Population; Humans; India; Male; Sex Characteristics; Social Class","Karmakar, B.",Article,Final,,Scopus,2-s2.0-0036716058,,IFSMS 2004,Fingermark Composition,Fingermarks
"Kimura S., Schaumann B.A., Shiota K.",36104943500;7004456952;7102918772;,"Comparative investigations of human and rat dermatoglyphics: Palmar, plantar and digital pads and flexion creases",2002,Anatomical science international / Japanese Association of Anatomists,77,1,,34,46,,1,10.1046/j.0022-7722.2002.00002.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036514473&doi=10.1046%2fj.0022-7722.2002.00002.x&partnerID=40&md5=3c1b9f18174f6375830d14eb28bcafe7,"Department of Anatomy and Developmental Biology, Faculty of Medicine, Kyoto University, Kyoto, 606-8501, Japan; Congenital Anomaly Research Center, Faculty of Medicine, Kyoto University, Kyoto, Japan; Department of Neurology, Oregon Health Sciences University, Portland, OR, United States","Kimura, S., Department of Anatomy and Developmental Biology, Faculty of Medicine, Kyoto University, Kyoto, 606-8501, Japan; Schaumann, B.A., Department of Neurology, Oregon Health Sciences University, Portland, OR, United States; Shiota, K., Department of Anatomy and Developmental Biology, Faculty of Medicine, Kyoto University, Kyoto, 606-8501, Japan, Congenital Anomaly Research Center, Faculty of Medicine, Kyoto University, Kyoto, Japan",,"animal; dermatoglyphics; forelimb; gestational age; hand; human; newborn; prenatal development; rat; review; species difference; Animals; Dermatoglyphics; Embryonic and Fetal Development; Forelimb; Gestational Age; Hand; Humans; Infant, Newborn; Rats; Species Specificity","Kimura, S.email: kimura@anat1.med.kyoto-u.ac.jp",Review,Final,,Scopus,2-s2.0-0036514473,,IFSMS 2004,Fingermark Composition,Fingermarks
"Kusuma Y.S., Babu B.V., Naidu J.M.",6603012710;35944672000;7003666193;,"Finger ridge count correlations among four tribes of Andhra Pradesh, India",2002,Collegium Antropologicum,26,1,,319,323,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036593503&partnerID=40&md5=5accdb8979d18047f9bf6a967d982935,"Department of Anthropology, Andhra University, Visakhapatnam, India; Division of Epidemiology, Regional Medical Research Centre, Indian Council of Medical Research, Bhubaneswar, India","Kusuma, Y.S., Department of Anthropology, Andhra University, Visakhapatnam, India; Babu, B.V., Division of Epidemiology, Regional Medical Research Centre, Indian Council of Medical Research, Bhubaneswar, India; Naidu, J.M., Department of Anthropology, Andhra University, Visakhapatnam, India",,article; dermatoglyphics; ethnic group; female; human; India; male; Dermatoglyphics; Ethnic Groups; Female; Humans; India; Male,"Kusuma, Y.S.; Department of Anthropology, Andhra University, Visakhapatnam, India",Article,Final,,Scopus,2-s2.0-0036593503,,IFSMS 2004,Fingermark Composition,Fingermarks
"Mustanski B.S., Bailey J.M., Kaspar S.",6602666502;7404350558;6603802898;,"Dermatoglyphics, handedness, sex, and sexual orientation",2002,Archives of Sexual Behavior,31,1,,113,122,,45,10.1023/A:1014039403752,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036481262&doi=10.1023%2fA%3a1014039403752&partnerID=40&md5=2d7d0e804494dbba1acf317d3f3d35de,"Department of Psychology, Indiana University, Bloomington, IN, United States; Department of Psychology, Northwestern University, Evanston, IL, United States; Department of Psychology, Indiana University, 1101 East 10th Street, Bloomington, IN 47404, United States","Mustanski, B.S., Department of Psychology, Indiana University, Bloomington, IN, United States, Department of Psychology, Indiana University, 1101 East 10th Street, Bloomington, IN 47404, United States; Bailey, J.M., Department of Psychology, Northwestern University, Evanston, IL, United States; Kaspar, S., Department of Psychology, Northwestern University, Evanston, IL, United States",Dermatoglyphics; Developmental instability; Handedness; Homosexuality; Sexual orientation,conference paper; controlled study; dermatoglyphics; development; female; heterosexuality; homosexuality; human; hypothesis; lesbian; male; prenatal period; right handedness; sexual behavior; sexual orientation; adult; article; finger; hemispheric dominance; physiology; sex difference; Adult; Dermatoglyphics; Female; Fingers; Functional Laterality; Humans; Male; Sex Factors; Sexual Behavior,"Mustanski, B.S.; Department of Psychology, Indiana University, 1101 East 10th Street, Bloomington, IN 47404, United States; email: bmustans@indiana.edu",Conference Paper,Final,,Scopus,2-s2.0-0036481262,,IFSMS 2004,Fingermark Composition,Fingermarks
"Pankanti S., Prabhakar S., Jain A.K.",6603692799;7101672805;36071504600;,On the individuality of fingerprints,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,24,8,,1010,1025,,337,10.1109/TPAMI.2002.1023799,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036685857&doi=10.1109%2fTPAMI.2002.1023799&partnerID=40&md5=ed2b78cde05db24f43748d36db3909fe,"IEEE, United States; IBM T.J. Watson Research Center, Yorktown Heights, NY 10598, United States; DigitalPersona Inc., 805 Veterans Blvd., #301, Redwood City, CA 94063, United States; Department of Computer Science and Engineering, Michigan State University, East Lansing, MI 48824, United States","Pankanti, S., IEEE, United States, IBM T.J. Watson Research Center, Yorktown Heights, NY 10598, United States; Prabhakar, S., IEEE, United States, DigitalPersona Inc., 805 Veterans Blvd., #301, Redwood City, CA 94063, United States; Jain, A.K., IEEE, United States, Department of Computer Science and Engineering, Michigan State University, East Lansing, MI 48824, United States",Biometric authentication; Fingerprints; Identification; Individuality; Minutiae; Probability of correspondence,Fingerprint identification; Image analysis; Information analysis; Probability; Sensors; Spurious signal noise; Pattern recognition,"Pankanti, S.; IBM T.J. Watson Research Center, Yorktown Heights, NY 10598, United States; email: sharat@watson.ibm.com",Article,Final,,Scopus,2-s2.0-0036685857,,IFSMS 2004,Fingermark Composition,Fingermarks
"Risinger D.M., Saks M.J., Thompson W.C., Rosenthal R.",6603201384;7005891423;57207903058;7202610689;,The Daubert/Kumho implications of observer effects in forensic science: Hidden problems of expectation and suggestion,2002,California Law Review,90,1,,1,56,,192,10.2307/3481305,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036332126&doi=10.2307%2f3481305&partnerID=40&md5=57dbafee72e1f905dece5e929ffe6727,"Seton Hall University, School of Law, Yale University, New Haven, CT, United States","Risinger, D.M., Seton Hall University, School of Law, Yale University, New Haven, CT, United States; Saks, M.J., Seton Hall University, School of Law, Yale University, New Haven, CT, United States; Thompson, W.C., Seton Hall University, School of Law, Yale University, New Haven, CT, United States; Rosenthal, R., Seton Hall University, School of Law, Yale University, New Haven, CT, United States",,,"Risinger, D.M.; Seton Hall University, School of Law, Yale University, New Haven, CT, United States",Review,Final,,Scopus,2-s2.0-0036332126,,IFSMS 2004,Fingermark Composition,Fingermarks
Ritchie A.T.,,An update on some recent Manchester cases,2002,Fingerprint Whorld,28,107,,11,17,,1,,,,"Ritchie, A.T.",,,,Article,Final,,Scopus,2-s2.0-85061464069,,IFSMS 2004,Fingermark Composition,Fingermarks
Scarborough S.,36878108400;,A comprehensive question list for the courtroom: Re-evaluating and revising the qualifying question list for latent print testimony,2002,Journal of Forensic Identification,52,6,,725,731,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036827576&partnerID=40&md5=323d85fcbe1c8afecbfb348c96929f4c,"Las Vegas Metropolitan Police Dept., Forensic Laboratory, 6759 W. Charleston Blvd., Las Vegas, NV 89141, United States","Scarborough, S., Las Vegas Metropolitan Police Dept., Forensic Laboratory, 6759 W. Charleston Blvd., Las Vegas, NV 89141, United States",,accreditation; article; court; finger dermatoglyphics; forensic identification; interview; law enforcement; professional standard; witness,"Scarborough, S.; Las Vegas Metropolitan Police Dept., Forensic Laboratory, 6759 W. Charleston Blvd., Las Vegas, NV 89141, United States; email: S2160S@ccgwgate.co.clark.nv.us",Article,Final,,Scopus,2-s2.0-0036827576,,IFSMS 2004,Fingermark Composition,Fingermarks
"Schulz M.M., Reichert W.",54884034000;7103060457;,Archived or directly swabbed latent fingerprints as a DNA source for STR typing,2002,Forensic Science International,127,01-Feb,,128,130,,57,10.1016/S0379-0738(02)00092-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037173102&doi=10.1016%2fS0379-0738%2802%2900092-0&partnerID=40&md5=700c569bf436791d40752ea089adcbbd,"Institute of Legal Medicine, University of Heidelberg, Voss street 2, 69115 Heidelberg, Germany","Schulz, M.M., Institute of Legal Medicine, University of Heidelberg, Voss street 2, 69115 Heidelberg, Germany; Reichert, W., Institute of Legal Medicine, University of Heidelberg, Voss street 2, 69115 Heidelberg, Germany",DNA typing; Epithelial cells; Fingerprint processing; Forensic science; Short tandem repeat,DNA; article; controlled study; DNA fingerprinting; electric potential; electrophoresis; finger dermatoglyphics; genetic analysis; Germany; human; latent period; polymerase chain reaction; powder; priority journal; soot; surface property; tandem repeat; DNA Fingerprinting; Forensic Medicine; Germany; Humans; Nucleic Acid Amplification Techniques; Tandem Repeat Sequences,,Article,Final,,Scopus,2-s2.0-0037173102,,IFSMS 2004,Fingermark Composition,Fingermarks
Solymosi A.,,The Experience of the Installation of the SAGEM-AFIS system,2002,Periodical of the Hungarian Ministry of Interior,,11-Dec,,63,69,,,,,,"Solymosi, A.",,,,Article,,,,,,IFSMS 2004,Fingermark Composition,Fingermarks
Specter M.,,Do fingerprints lie? The gold standard of forensic evidence is now being challenged,2002,New Yorker May,,,,27,,,1,,http://www.michaelspecter.com/ny/2002/2002_05_27_fingerprint.html,,"Specter, M.",,,,News Article,Final,,Scopus,2-s2.0-85050912707,,IFSMS 2004,Fingermark Composition,Fingermarks
Thatcher P.,,The development of scientific standards for forensic purposes: Daubert Enhancements and the Australian Reaction.,2002,The Forensic Bulletin,,November,,23,27,,,,,,"Thatcher, P.",,,,Article,,,,,,IFSMS 2004,Fingermark Composition,Fingermarks
Wertheim K.,,Letter - re: ACE-V: Is it Scientific Reliable and Accurate?,2002,Journal of Forensic Identification,52,6,,669,677,,,,,,"Wertheim, K.",,,,Article,,,,,,IFSMS 2004,Fingermark Composition,Fingermarks
"Wertheim K., Maceo A.V.",6602439787;6506465122;,The critical stage of friction ridge and pattern formation,2002,Journal of Forensic Identification,52,1,,35,85,,37,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036141674&partnerID=40&md5=513cd5413f359efa9296bdb27fae0ac6,"Forensic Scientist II, Mississippi Crime Laboratory, Meridian Branch Laboratory, P.O. Box 4450, Meridian, MS 39304-4450, United States","Wertheim, K., Forensic Scientist II, Mississippi Crime Laboratory, Meridian Branch Laboratory, P.O. Box 4450, Meridian, MS 39304-4450, United States; Maceo, A., Forensic Scientist II, Mississippi Crime Laboratory, Meridian Branch Laboratory, P.O. Box 4450, Meridian, MS 39304-4450, United States",,article; cell adhesion; cell proliferation; epidermis; expert witness; finger dermatoglyphics; forensic identification; histology; human; individuality; postnatal development; prenatal development; surface tension,"Wertheim, K.; Forensic Scientist II, Mississippi Crime Laboratory, Meridian Branch Laboratory, P.O. Box 4450, Meridian, MS 39304-4450, United States; email: kwertheim@tate.ms.us",Article,Final,,Scopus,2-s2.0-0036141674,,IFSMS 2004,Fingermark Composition,Fingermarks
Wickenheiser R.A.,6603030169;,"Trace DNA: A review, discussion of theory, and application of the transfer of trace quantities of DNA through skin contact",2002,Journal of Forensic Sciences,47,3,,442,450,,177,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036110385&partnerID=40&md5=dafc9386b27cc1404217ebeb807a103e,"Acadiana Criminalistics Laboratory, 5004 W. Admiral Doyle Drive, New Iberia, LA 70560, United States","Wickenheiser, R.A., Acadiana Criminalistics Laboratory, 5004 W. Admiral Doyle Drive, New Iberia, LA 70560, United States",Contact; Contact DNA; DNA typing; Fingerprints; Forensic science; LCN DNA; Polymerase chain reaction; Short tandem repeat; Skin; Slougher; Trace DNA,DNA; clothing; DNA fingerprinting; DNA polymorphism; epithelium cell; forensic science; human; polymerase chain reaction; priority journal; review; skin; tandem repeat; Criminology; DNA; Female; Humans; Male; Microsatellite Repeats; Polymerase Chain Reaction,"Wickenheiser, R.A.; Acadiana Criminalistics Laboratory, 5004 W. Admiral Doyle Drive, New Iberia, LA 70560, United States",Review,Final,,Scopus,2-s2.0-0036110385,,IFSMS 2004,Fingermark Composition,Fingermarks
"Zamir A., Oz C., Leifer A., Geller B.",7006701678;6602538028;6603557056;7102764288;,The effect of small particle reagent employed as a fingerprint enhancement technique on subsequent STR typing from bloodstains,2002,Journal of Forensic Identification,52,6,,691,695,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036828145&partnerID=40&md5=cb9446849a9c360a7bad30643e6ac9ad,"Forensic Biology Laboratory, Div. of Identification/Forensic Sci., Israel Police, National H.Q., Jerusalem 91906, Israel","Zamir, A., Forensic Biology Laboratory, Div. of Identification/Forensic Sci., Israel Police, National H.Q., Jerusalem 91906, Israel; Oz, C., Forensic Biology Laboratory, Div. of Identification/Forensic Sci., Israel Police, National H.Q., Jerusalem 91906, Israel; Leifer, A., Forensic Biology Laboratory, Div. of Identification/Forensic Sci., Israel Police, National H.Q., Jerusalem 91906, Israel; Geller, B., Forensic Biology Laboratory, Div. of Identification/Forensic Sci., Israel Police, National H.Q., Jerusalem 91906, Israel",,biological marker; DNA; reagent; analysis; article; blood examination; blood stain; DNA determination; finger dermatoglyphics; forensic identification; human; image enhancement,"Oz, C.; Forensic Biology Laboratory, Div. of Identification/Forensic Sci., Israel Police, National H.Q., Jerusalem 91906, Israel",Article,Final,,Scopus,2-s2.0-0036828145,,IFSMS 2004,Fingermark Composition,Fingermarks
