"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Liu B., Chang Y.-X., Cong L.-R., Wu X., Deng H., Li Y.-C., Xu B.-W.","57210980423;57210982510;57210981151;57212085635;57210980936;57212085164;57212087422;","A Memory Acquisition Method for Android Application Forensics",2019,"Journal of Physics: Conference Series","1314","1","012180","","",NA,1,"10.1088/1742-6596/1314/1/012180","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075881800&doi=10.1088%2f1742-6596%2f1314%2f1%2f012180&partnerID=40&md5=9a9af32df35d9dac028a8864eeef4d56","State Grid Shangdong Electric Power Company, YanTai Power Supply Company, China; State Grid Shangdong Electric Power Company, China; Department of Computer Science and Technology, Harbin Institute of Technology, China","Liu, B., State Grid Shangdong Electric Power Company, YanTai Power Supply Company, China; Chang, Y.-X., State Grid Shangdong Electric Power Company, China; Cong, L.-R., State Grid Shangdong Electric Power Company, YanTai Power Supply Company, China; Wu, X., State Grid Shangdong Electric Power Company, YanTai Power Supply Company, China; Deng, H., State Grid Shangdong Electric Power Company, China; Li, Y.-C., Department of Computer Science and Technology, Harbin Institute of Technology, China; Xu, B.-W., Department of Computer Science and Technology, Harbin Institute of Technology, China","","Android (operating system); Digital devices; Forensic engineering; Mobile security; Nonvolatile storage; Android applications; Android platforms; Digital evidence; Memory acquisitions; Memory extractions; Memory forensics; Physical memory; Social economy; Computer forensics","Deng, H.; State Grid Shangdong Electric Power CompanyChina; email: denghua88@163.com","Conference Paper","Final","Open Access","Scopus","2-s2.0-85075881800","Digital Evidence","Digital Evidence"
"Simaremare H., Putra R.T., Abdillah R.","48361845900;57211806625;57210600304;","Digital forensic static acquisition analysis for cloud environments",2019,"International Journal of Scientific and Technology Research","8","11","","1712","1716",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075064636&partnerID=40&md5=40ad0deefbd00a1253e7aa09e6eb4590","","Simaremare, H.; Putra, R.T.; Abdillah, R.","Cloud Environment; Digital Forensic; Evidence; Forensic tools; Recovery; Static Acquisition; Virtualization","","","Article","Final","","Scopus","2-s2.0-85075064636","Digital Evidence","Digital Evidence"
"Ruriawan M.F., Anggono B., Siahaan I.A., Purwanto Y.","57189263801;57215134548;57215139901;55845216400;","Development of digital evidence collector and file classification system with K-Means algorithm",2019,"Proceedings - 2019 IEEE Asia Pacific Conference on Wireless and Mobile, APWiMob 2019","","","8964232","64","68",NA,NA,"10.1109/APWiMob48441.2019.8964232","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079266387&doi=10.1109%2fAPWiMob48441.2019.8964232&partnerID=40&md5=4e8f5a85c80c4460cc8650067b8529d7","School of Electrical Engineering, Telkom University, Bandung, Indonesia","Ruriawan, M.F., School of Electrical Engineering, Telkom University, Bandung, Indonesia; Anggono, B., School of Electrical Engineering, Telkom University, Bandung, Indonesia; Siahaan, I.A., School of Electrical Engineering, Telkom University, Bandung, Indonesia; Purwanto, Y., School of Electrical Engineering, Telkom University, Bandung, Indonesia","Digital evidence; Digital forensic; K-Means clustering algorithm","Computer crime; Digital devices; Electronic crime countermeasures; K-means clustering; Classification system; Digital evidence; Digital evidence collection; Flash drives; Storage media; Digital forensics","","Conference Paper","Final","","Scopus","2-s2.0-85079266387","Digital Evidence","Digital Evidence"
"Sharma B.K., Joseph M.A., Jacob B., Miranda B.","57208721137;57216767234;57216768647;57216767801;","Emerging trends in Digital Forensic and Cyber security-An Overview",2019,"ITT 2019 - Information Technology Trends: Emerging Technologies Blockchain and IoT","","","9075101","309","313",NA,1,"10.1109/ITT48889.2019.9075101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084615175&doi=10.1109%2fITT48889.2019.9075101&partnerID=40&md5=f323ed950cb84c2a5d2ac6549000f350","Amity University, Department of Forensic Science, Dubai, United Arab Emirates; Business Development, Digital Insight, Dubai, United Arab Emirates","Sharma, B.K., Amity University, Department of Forensic Science, Dubai, United Arab Emirates; Joseph, M.A., Amity University, Department of Forensic Science, Dubai, United Arab Emirates; Jacob, B., Business Development, Digital Insight, Dubai, United Arab Emirates; Miranda, B., Business Development, Digital Insight, Dubai, United Arab Emirates","approaches; computer forensic; cyberattack; Digital forensic; malware; social media forensics","","","Conference Paper","Final","","Scopus","2-s2.0-85084615175","Digital Evidence","Digital Evidence"
"Romero M., MacAs E., Rosero D., Quisnancela H., Grijalva J.","57215926304;57215926975;57216410760;57216410298;57216415668;","OVJESMO Methodology: Data Collected for Forensic Analysis in Hard Disk Drives Applying the ISO / IEC Standard",2019,"Proceedings - 2019 International Conference on Information Systems and Computer Science, INCISCOS 2019","","","9052307","136","143",NA,NA,"10.1109/INCISCOS49368.2019.00030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083437367&doi=10.1109%2fINCISCOS49368.2019.00030&partnerID=40&md5=4b58e4fa964bd1bf383d15423a673f40","LINTI Laboratorio de Investigacion de Nuevas Tecnologias, Informaticas Universidad Nacional de la Plata Buenos Aires, Argentina; Escuela de Informaticay Multimedia, Universidad Internacional Del Ecuador, UIDE, Ecuador; Maestria de Tecnologias de la Informacion y Comunicacion, Universidad Internaional SEK, Quito, Ecuador; Experto Informatico Unidad de, Investigacion Fiscalia General Del Estado, Quito, Ecuador","Romero, M., LINTI Laboratorio de Investigacion de Nuevas Tecnologias, Informaticas Universidad Nacional de la Plata Buenos Aires, Argentina; MacAs, E., Escuela de Informaticay Multimedia, Universidad Internacional Del Ecuador, UIDE, Ecuador; Rosero, D., Maestria de Tecnologias de la Informacion y Comunicacion, Universidad Internaional SEK, Quito, Ecuador; Quisnancela, H., LINTI Laboratorio de Investigacion de Nuevas Tecnologias, Informaticas Universidad Nacional de la Plata Buenos Aires, Argentina; Grijalva, J., Experto Informatico Unidad de, Investigacion Fiscalia General Del Estado, Quito, Ecuador","computer crimes; custody chain; Digital evidence; Forensic informatics; hard drives; information expert; International Standard ISO 27037","Computer forensics; Hard disk storage; Information systems; Information use; Digital evidence; Forensic analysis; Hard Disk Drive; Hard drives; ISO/IEC standard; Storage units; ISO Standards","","Conference Paper","Final","","Scopus","2-s2.0-85083437367","Digital Evidence","Digital Evidence"
"Singh K.S., Irfan A., Dayal N.","57216271795;57214556439;56592634100;","Cyber Forensics and Comparative Analysis of Digital Forensic Investigation Frameworks",2019,"2019 4th International Conference on Information Systems and Computer Networks, ISCON 2019","","","9036214","584","590",NA,NA,"10.1109/ISCON47742.2019.9036214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082997709&doi=10.1109%2fISCON47742.2019.9036214&partnerID=40&md5=b75ea1b56488ebce44bd7fca96baf1a5","Centre for Advanced Studies, Department of Computer Sci and Eng., Lucknow, India; Institute of Engineering Technology, Department of Computer Sci and Eng., Lucknow, India","Singh, K.S., Centre for Advanced Studies, Department of Computer Sci and Eng., Lucknow, India; Irfan, A., Institute of Engineering Technology, Department of Computer Sci and Eng., Lucknow, India; Dayal, N., Centre for Advanced Studies, Department of Computer Sci and Eng., Lucknow, India","Analysis; Cyber crime attack; Digital forensic investigation framework (DFIF); Incident Response; Investigation","Computer forensics; Computer networks; Crime; Digital devices; Electronic crime countermeasures; Embedded systems; Information systems; Information use; Mapping; Virtual storage; Analysis; Cyber-crimes; Forensic investigation; Incident response; Investigation; Computer crime","","Conference Paper","Final","","Scopus","2-s2.0-85082997709","Digital Evidence","Digital Evidence"
"Cosic J., Schlehuber C., Morog D.","36462367900;42962391600;57217825727;","New Challenges in Forensic Analysis in Railway Domain",2019,"INFORMATICS 2019 - IEEE 15th International Scientific Conference on Informatics, Proceedings","","","9119288","61","64",NA,NA,"10.1109/Informatics47936.2019.9119288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087645672&doi=10.1109%2fInformatics47936.2019.9119288&partnerID=40&md5=5a71031d26c294c1851ad3d0ff5b6d18","DB Netze AG, Information Security Department, Frankfurt am Main, Germany","Cosic, J., DB Netze AG, Information Security Department, Frankfurt am Main, Germany; Schlehuber, C., DB Netze AG, Information Security Department, Frankfurt am Main, Germany; Morog, D., DB Netze AG, Information Security Department, Frankfurt am Main, Germany","chain of custody; cybersecurity in railway; digital evidence; digital forensic; digitalization; railway security","Forensic science; Object recognition; Railroads; Digital investigation; Forensic analysis; GPS satellites; Interlocking systems; Railway system; Railway technology; Train operations; Railroad transportation","","Conference Paper","Final","","Scopus","2-s2.0-85087645672","Digital Evidence","Digital Evidence"
"Qawasmeh E., Al-Saleh M.I., Al-Sharif Z.A.","57201778912;36808911000;15057659200;","Towards a Generic Approach for Memory Forensics",2019,"ITT 2019 - Information Technology Trends: Emerging Technologies Blockchain and IoT","","","9075122","94","98",NA,1,"10.1109/ITT48889.2019.9075122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084540518&doi=10.1109%2fITT48889.2019.9075122&partnerID=40&md5=a07f4ec07978d1ba625f2b13779517c1","Jordan University of Science and Technology, Jordan; Higher Colleges of Technology, Computer","Qawasmeh, E., Jordan University of Science and Technology, Jordan; Al-Saleh, M.I., Jordan University of Science and Technology, Jordan, Higher Colleges of Technology, Computer; Al-Sharif, Z.A., Jordan University of Science and Technology, Jordan","Application's data; Debugging information; Digital Evidence; Memory forensics; PDB file","","","Conference Paper","Final","","Scopus","2-s2.0-85084540518","Digital Evidence","Digital Evidence"
"Yankson B., Davis A.","57209642118;57216156377;","Analysis of the current state of cloud forensics: The evolving nature of digital forensics",2019,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA","2019-November","","9035336","","",NA,NA,"10.1109/AICCSA47632.2019.9035336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082697655&doi=10.1109%2fAICCSA47632.2019.9035336&partnerID=40&md5=822480edd47e0bf8916a1f0a29c9dba7","College of Emergency Preparedness Homeland Security and Cyber Security, University at Albany, State University of New York, Albany, United States; Faculty of Applied Science, Technology Sheridan College, Oakville, Canada","Yankson, B., College of Emergency Preparedness Homeland Security and Cyber Security, University at Albany, State University of New York, Albany, United States, Faculty of Applied Science, Technology Sheridan College, Oakville, Canada; Davis, A., Faculty of Applied Science, Technology Sheridan College, Oakville, Canada","Cloud Computing; Cloud Forensics; Digital forensics; E-Discovery","Cloud computing; Digital forensics; Digital storage; Electronic crime countermeasures; Cloud forensics; Cloud storages; Cloud technologies; Data collection; Data preservations; E discoveries; On demands; Virtual servers; Computer forensics","","Conference Paper","Final","","Scopus","2-s2.0-85082697655","Digital Evidence","Digital Evidence"
"Song H., Kwon B., Lee S., Lee S.","57203174271;56076830000;57215777227;55746172800;","Dictionary based compression type classification using a CNN architecture",2019,"2019 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference, APSIPA ASC 2019","","","9023258","245","248",NA,4,"10.1109/APSIPAASC47483.2019.9023258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075910466&doi=10.1109%2fAPSIPAASC47483.2019.9023258&partnerID=40&md5=b4a740e5758e1c7db92f52865da04e9b","Yonsei University, Electrical and Electronic Department, Seoul, South Korea","Song, H., Yonsei University, Electrical and Electronic Department, Seoul, South Korea; Kwon, B., Yonsei University, Electrical and Electronic Department, Seoul, South Korea; Lee, S., Yonsei University, Electrical and Electronic Department, Seoul, South Korea; Lee, S., Yonsei University, Electrical and Electronic Department, Seoul, South Korea","","Convolutional neural networks; Crime; Digital devices; Multilayer neural networks; Personal computers; Compressed datum; Dictionary-based compressions; Digital contents; Digital crime; Spatial pyramids; Tablet PCs; Text file; Type classifications; Digital forensics","","Conference Paper","Final","","Scopus","2-s2.0-85075910466","Digital Evidence","Digital Evidence"
