"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Stein F.M., Wong J.C.Y., Sheng V., Law C.S.W., Schröder B., Baker D.M.","56527964300;57188655916;57191890208;57194278197;7102044891;55449577100;","First genetic evidence of illegal trade in endangered European eel (Anguilla anguilla) from Europe to Asia",2016,"Conservation Genetics Resources","8","4","","533","537",NA,7,"10.1007/s12686-016-0576-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994545643&doi=10.1007%2fs12686-016-0576-1&partnerID=40&md5=f7981a6229815ec467593cc404b733fc","Institute of Geoecology, Environmental System Analysis, Technische Universität Braunschweig, Langer Kamp 19c, Brunswick, 38106, Germany; Sustainable Eel Group, Fishmongers Hall, London Bridge, London, EC4R 9EL, United Kingdom; The Swire Institute of Marine Science, The University of Hong Kong, Cape d’Aguilar Road, Hong Kong; School of Biological Sciences, The University of Hong Kong, Kadoorie Biological Sciences Building, Pokfulam Road, Hong Kong; Berlin-Brandenburg Institute of Advanced Biodiversity Research, Altensteinstraße 6, Berlin, 14195, Germany","Stein, F.M., Institute of Geoecology, Environmental System Analysis, Technische Universität Braunschweig, Langer Kamp 19c, Brunswick, 38106, Germany, Sustainable Eel Group, Fishmongers Hall, London Bridge, London, EC4R 9EL, United Kingdom; Wong, J.C.Y., The Swire Institute of Marine Science, The University of Hong Kong, Cape d’Aguilar Road, Hong Kong, School of Biological Sciences, The University of Hong Kong, Kadoorie Biological Sciences Building, Pokfulam Road, Hong Kong; Sheng, V., The Swire Institute of Marine Science, The University of Hong Kong, Cape d’Aguilar Road, Hong Kong, School of Biological Sciences, The University of Hong Kong, Kadoorie Biological Sciences Building, Pokfulam Road, Hong Kong; Law, C.S.W., The Swire Institute of Marine Science, The University of Hong Kong, Cape d’Aguilar Road, Hong Kong, School of Biological Sciences, The University of Hong Kong, Kadoorie Biological Sciences Building, Pokfulam Road, Hong Kong; Schröder, B., Institute of Geoecology, Environmental System Analysis, Technische Universität Braunschweig, Langer Kamp 19c, Brunswick, 38106, Germany, Berlin-Brandenburg Institute of Advanced Biodiversity Research, Altensteinstraße 6, Berlin, 14195, Germany; Baker, D.M., The Swire Institute of Marine Science, The University of Hong Kong, Cape d’Aguilar Road, Hong Kong, School of Biological Sciences, The University of Hong Kong, Kadoorie Biological Sciences Building, Pokfulam Road, Hong Kong","Anguilla anguilla; DNA barcoding; Forensics; Hong Kong; Wildlife trade","","Baker, D.M.; School of Biological Sciences, The University of Hong Kong, Kadoorie Biological Sciences Building, Pokfulam Road, Hong Kong; email: dmbaker@hku.hk","Article","Final","","Scopus","2-s2.0-84994545643","Paint-Glass","Paint-Glass"
"Teodonio L., Missori M., Pawcenis D., Lojewska J., Valle F.","55427215300;6602467045;55583432700;6602812079;7004887500;","Nanoscale analysis of degradation processes of cellulose fibers",2016,"Micron","91","","","75","81",NA,7,"10.1016/j.micron.2016.07.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992021844&doi=10.1016%2fj.micron.2016.07.013&partnerID=40&md5=ac4a06576294974ec054140f5773d69e","ICRCPAL, Italian Minister of Cultural Heritage and Tourism, via Milano 76, Rome, Italy; Consiglio Nazionale delle Ricerche, Institute for Complex Systems, Piazzale Aldo Moro 5, Rome, Italy; Faculty of Chemistry, Jagiellonian University, Ingardena 3, Kraków, Poland; Consiglio Nazionale delle Ricerche, Istituto per lo Studio dei Materiali Nanostrutturati, Via Gobetti 101, Bologna, Italy","Teodonio, L., ICRCPAL, Italian Minister of Cultural Heritage and Tourism, via Milano 76, Rome, Italy; Missori, M., Consiglio Nazionale delle Ricerche, Institute for Complex Systems, Piazzale Aldo Moro 5, Rome, Italy; Pawcenis, D., Faculty of Chemistry, Jagiellonian University, Ingardena 3, Kraków, Poland; Lojewska, J., Faculty of Chemistry, Jagiellonian University, Ingardena 3, Kraków, Poland; Valle, F., Consiglio Nazionale delle Ricerche, Istituto per lo Studio dei Materiali Nanostrutturati, Via Gobetti 101, Bologna, Italy","","Atomic force microscopy; Cellulose; Characterization; Mechanical properties; Nanotechnology; Natural fibers; Textile fibers; Cellulose adhesion; Cellulose polymerization; Cultural heritages; Degradation process; Local mechanical properties; Nanomechanical property; Nanoscale analysis; Nanoscale characterization; Fibers; Cellulose; Cellulose Fibers; Degradation; Humidity; Mapping; Polymerization; Temperature; cellulose; glass; nanomaterial; atomic force microscopy; chemistry; polymerization; surface property; temperature; ultrastructure; Cellulose; Glass; Microscopy, Atomic Force; Nanostructures; Polymerization; Surface Properties; Temperature","Missori, M.; Consiglio Nazionale delle Ricerche, Institute for Complex Systems, Piazzale Aldo Moro 5, Italy; email: mauro.missori@isc.cnr.it","Article","Final","","Scopus","2-s2.0-84992021844","Paint-Glass","Paint-Glass"
"Thakur P., Garg R.K.","57192924095;56224977700;","New developing reagent for latent fingermark visualization: Fuller's earth (Multani Mitti)",2016,"Egyptian Journal of Forensic Sciences","6","4","","449","458",NA,3,"10.1016/j.ejfs.2016.11.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009160476&doi=10.1016%2fj.ejfs.2016.11.007&partnerID=40&md5=73b3d1a778834ed950d3123d59a113a8","Department of Forensic Science, Punjabi University, Patiala, India","Thakur, P., Department of Forensic Science, Punjabi University, Patiala, India; Garg, R.K., Department of Forensic Science, Punjabi University, Patiala, India","Aged fingermark; Fingermark; Fuller's earth; Visualization","","Garg, R.K.; Department of Forensic Science, Punjabi UniversityIndia; email: rkgvpbi@yahoo.co.in","Article","Final","Open Access","Scopus","2-s2.0-85009160476","Paint-Glass","Paint-Glass"
"Gorzalczany M.B., Rudzinski F.","6603575223;7801419819;","A multi-objective-genetic-optimization-based data-driven fuzzy classifier for technical applications",2016,"IEEE International Symposium on Industrial Electronics","2016-November","","7744869","78","83",NA,8,"10.1109/ISIE.2016.7744869","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001036895&doi=10.1109%2fISIE.2016.7744869&partnerID=40&md5=4e9b1b320c671efbc421f151e2ddfe8a","Department of Electrical and Computer Engineering, Kielce University of Technology, Al. 1000-lecia P.P. 7, Kielce, 25-314, Poland","Gorzalczany, M.B., Department of Electrical and Computer Engineering, Kielce University of Technology, Al. 1000-lecia P.P. 7, Kielce, 25-314, Poland; Rudzinski, F., Department of Electrical and Computer Engineering, Kielce University of Technology, Al. 1000-lecia P.P. 7, Kielce, 25-314, Poland","","Decision support systems; Economic and social effects; Fuzzy sets; Industrial electronics; Knowledge based systems; Multiobjective optimization; Optimization; Decision supports; Fuzzy classifiers; Fuzzy rule-based classifier; Genetic optimization; Genetic optimization algorithm; Intelligent decision support; Original algorithms; Technical applications; Fuzzy inference","","Conference Paper","Final","","Scopus","2-s2.0-85001036895","Paint-Glass","Paint-Glass"
"Kommera N., Kaleem F., Harooni S.M.S.","57192314619;6507085908;57192314572;","Smart augmented reality glasses in cybersecurity and forensic education",2016,"IEEE International Conference on Intelligence and Security Informatics: Cybersecurity and Big Data, ISI 2016","","","7745489","279","281",NA,4,"10.1109/ISI.2016.7745489","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004045232&doi=10.1109%2fISI.2016.7745489&partnerID=40&md5=b14f69ab0c43543557f3948e6b50b0c2","Information and Computer Sciences, Metropolitan State UniversityMN, United States","Kommera, N., Information and Computer Sciences, Metropolitan State UniversityMN, United States; Kaleem, F., Information and Computer Sciences, Metropolitan State UniversityMN, United States; Harooni, S.M.S., Information and Computer Sciences, Metropolitan State UniversityMN, United States","characteristics of cybersecurity analysts; cybersecurity education; Smart Augmented-Reality Glasses","Augmented reality; Big data; Curricula; Display devices; Education; Glass; Helmet mounted displays; Information science; Students; Teaching; Augmented reality applications; Cyber security; Cyber-security educations; Effectiveness and efficiencies; Enabling technologies; Experimental learning; Learning experiences; Teaching techniques; STEM (science, technology, engineering and mathematics)","","Conference Paper","Final","","Scopus","2-s2.0-85004045232","Paint-Glass","Paint-Glass"
"Lavine B.K., White C., Allen M.","7004943024;55360455100;56612675500;","Forensic analysis of automotive paints using a pattern recognition assisted infrared library searching system: Ford (2000-2006)",2016,"Microchemical Journal","129","","","173","183",NA,10,"10.1016/j.microc.2016.06.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976346948&doi=10.1016%2fj.microc.2016.06.024&partnerID=40&md5=18c1bd188b53be6a3821619beaf6725c","Department of Chemistry, Oklahoma State University, Stillwater, OK  74078, United States","Lavine, B.K., Department of Chemistry, Oklahoma State University, Stillwater, OK  74078, United States; White, C., Department of Chemistry, Oklahoma State University, Stillwater, OK  74078, United States; Allen, M., Department of Chemistry, Oklahoma State University, Stillwater, OK  74078, United States","Cross correlation; Forensic automotive paint analysis; Forward and backward library searching; Genetic algorithm; Pattern recognition; Search prefilters; Spectral library matching; Variable selection; Wavelets","","Lavine, B.K.; Department of Chemistry, Oklahoma State UniversityUnited States; email: bklab@chem.okstate.edu","Article","Final","","Scopus","2-s2.0-84976346948","Paint-Glass","Paint-Glass"
"Belchior F., Andrews S.P.","57191977675;55883564100;","Evaluation of Cross-contamination of Nylon Bags with Heavy-loaded Gasoline Fire Debris and with Automotive Paint Thinner",2016,"Journal of Forensic Sciences","61","6","","1622","1631",NA,3,"10.1111/1556-4029.13185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995609081&doi=10.1111%2f1556-4029.13185&partnerID=40&md5=90cc94b415d07881e350dd8a1066b969","School of Forensic and Applied Sciences, University of Central Lancashire, Preston, PR1 2HE, United Kingdom; Judiciary Police, Scientific Police Laboratory, Polícia Judiciária, Rua Gomes Freire, Lisboa, 1169-007, Portugal","Belchior, F., School of Forensic and Applied Sciences, University of Central Lancashire, Preston, PR1 2HE, United Kingdom, Judiciary Police, Scientific Police Laboratory, Polícia Judiciária, Rua Gomes Freire, Lisboa, 1169-007, Portugal; Andrews, S.P., School of Forensic and Applied Sciences, University of Central Lancashire, Preston, PR1 2HE, United Kingdom","contamination; evidence container; fire debris; forensic science; nylon bag; packaging","","Belchior, F.; Judiciary Police, Scientific Police Laboratory, Polícia Judiciária, Rua Gomes Freire, Portugal; email: filipa.belchior@pj.pt","Article","Final","","Scopus","2-s2.0-84995609081","Paint-Glass","Paint-Glass"
"Mattijssen E.J.A.T., Pater K.D.H., Stoel R.D.","55915951200;57191698799;7801618923;","Ricochet Behavior on Glass—Critical Ricochet Angles, Ricochet Angles, and Deflection Angles",2016,"Journal of Forensic Sciences","61","6","","1456","1460",NA,9,"10.1111/1556-4029.13201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992491528&doi=10.1111%2f1556-4029.13201&partnerID=40&md5=49ab4430ee6ad58ba3ba7d20df44ca56","Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands; Amsterdam University of Applied Sciences, Forensic Investigation, PO Box 1025, Amsterdam, 1000 BA, Netherlands","Mattijssen, E.J.A.T., Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands; Pater, K.D.H., Amsterdam University of Applied Sciences, Forensic Investigation, PO Box 1025, Amsterdam, 1000 BA, Netherlands; Stoel, R.D., Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands","bullet trajectory; critical ricochet angle; deflection; firearms; forensic science; glass; ricochet","","Mattijssen, E.J.A.T.; Netherlands Forensic Institute, PO Box 24044, Netherlands; email: e.mattijssen@nfi.minvenj.nl","Article","Final","","Scopus","2-s2.0-84992491528","Paint-Glass","Paint-Glass"
"Shardul M., Suneetha V., Raja Sekar V.","56805196700;36176434300;57192085352;","A novel innovative device for qualitative estimation of glucose, protein and specific gravity of fluid in forensic analysis",2016,"Research Journal of Pharmaceutical, Biological and Chemical Sciences","7","6","","1368","1373",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996841880&partnerID=40&md5=8ce4ace35e69d0d61a70ee84c5d43c1c","School of Bio-Sciences and Technology, VIT University, Vellore, Tamil Nadu, India; Temple University, United States; Citi Group Florida, United States","Shardul, M., School of Bio-Sciences and Technology, VIT University, Vellore, Tamil Nadu, India; Suneetha, V., School of Bio-Sciences and Technology, VIT University, Vellore, Tamil Nadu, India; Raja Sekar, V., Temple University, United States, Citi Group Florida, United States","Diabetes; Glucose; Kidney malfunction; Protein; Specific gravity","anazolene sodium; glass; glucose; protein; Article; capillary tube; controlled study; forensic science; qualitative analysis; relative density; sensitivity analysis","Suneetha, V.; School of Bio-Sciences and Technology, VIT UniversityIndia","Article","Final","","Scopus","2-s2.0-84996841880","Paint-Glass","Paint-Glass"
"Luef S.M., Lauritsen J.M., Faergemann C.","57191912315;7005631712;6601982237;","Trends in weapon-related injuries from violence in Odense municipality, Denmark 1991-2009",2016,"Danish Medical Journal","63","11","A5285","","",5,3,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994779135&partnerID=40&md5=2c9fc7835c5950dfcbac051f5a158940","Accident Analysis Group, Department of Orthopaedics and Traumatology, Odense University Hospital, Denmark","Luef, S.M., Accident Analysis Group, Department of Orthopaedics and Traumatology, Odense University Hospital, Denmark; Lauritsen, J.M., Accident Analysis Group, Department of Orthopaedics and Traumatology, Odense University Hospital, Denmark; Faergemann, C., Accident Analysis Group, Department of Orthopaedics and Traumatology, Odense University Hospital, Denmark","","adolescent; adult; age; aged; Article; autopsy; child; Denmark; disease severity; emergency ward; female; gender; human; incidence; injury; major clinical study; male; middle aged; mortality; physical violence; preschool child; school child; very elderly; weapon related injury; young adult; city; Craniocerebral Trauma; homicide; infant; injuries; injury scale; Lacerations; Neck Injuries; newborn; sex difference; statistics and numerical data; trends; upper limb; violence; weapon; Wounds, Gunshot; Wounds, Nonpenetrating; Wounds, Stab; Adolescent; Adult; Child; Child, Preschool; Cities; Craniocerebral Trauma; Denmark; Female; Homicide; Humans; Incidence; Infant; Infant, Newborn; Lacerations; Male; Middle Aged; Neck Injuries; Sex Factors; Trauma Severity Indices; Upper Extremity; Violence; Weapons; Wounds, Gunshot; Wounds, Nonpenetrating; Wounds, Stab; Young Adult","Faergemann, C.; Accident Analysis Group, Department of Orthopaedics and Traumatology, Odense University HospitalDenmark; email: christian.faergemann@rsyd.dk","Article","Final","","Scopus","2-s2.0-84994779135","Paint-Glass","Paint-Glass"
