"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Kalacska M.E., Bell L.S., Arturo Sanchez-Azofeifa G., Caelli T.","8597686500;8631251400;6602158037;57207521877;","The application of remote sensing for detecting mass graves: An experimental animal case study from Costa Rica",2009,"Journal of Forensic Sciences","54","1","","159","166",NA,34,"10.1111/j.1556-4029.2008.00938.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149197938&doi=10.1111%2fj.1556-4029.2008.00938.x&partnerID=40&md5=5fdc40f726f132ffe8462f6556391b42","Department of Geography, McGill University, 805 Sherbrooke West, Montreal, QC H3A 1K6, Canada; School of Criminology, Simon Fraser University, Burnaby, BC V5A-1S6, Canada; Department of Geography, McGill University, Montreal, QC H3A-2K6, Canada; Earth and Atmospheric Sciences Department, University of Alberta, AB T6G-2E3, Canada; National Information and Communication Technology Australia (NICTA), Australian National University, Canberra, ACT 0200, Australia","Kalacska, M.E., Department of Geography, McGill University, 805 Sherbrooke West, Montreal, QC H3A 1K6, Canada, School of Criminology, Simon Fraser University, Burnaby, BC V5A-1S6, Canada, Department of Geography, McGill University, Montreal, QC H3A-2K6, Canada; Bell, L.S., School of Criminology, Simon Fraser University, Burnaby, BC V5A-1S6, Canada; Arturo Sanchez-Azofeifa, G., Earth and Atmospheric Sciences Department, University of Alberta, AB T6G-2E3, Canada; Caelli, T., National Information and Communication Technology Australia (NICTA), Australian National University, Canberra, ACT 0200, Australia","Decomposition; Forensic science; Human; Hyperspectral; Mammal; Mass graves; Remote sensing; Spectrometry; Tropical environment","article; carcass; cattle; Costa Rica; decomposition; forensic medicine; priority journal; remote sensing; spectroscopy; technology; Aircraft; Animals; Burial; Cattle; Costa Rica; Forensic Anthropology; Infrared Rays; Light; Models, Animal; Photography; Radiation; Spectrum Analysis; Trees; Tropical Climate","Kalacska, M. E.; Department of Geography, McGill University, 805 Sherbrooke West, Montreal, QC H3A 1K6, Canada; email: margaret.kalacska@mcgill.ca","Article","Final","","Scopus","2-s2.0-58149197938","Forensic Geoscience","Forensic Geoscience"
"Bini C.","7005340349;","Soil: A precious natural resource",2009,"Conservation of Natural Resources","","","","1","48",NA,7,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934875359&partnerID=40&md5=15d5266383b8261d696fd94581862e24","Department of Environmental Sciences, University of Venice-Dorsoduro, Venezia, 2137 30123, Italy","Bini, C., Department of Environmental Sciences, University of Venice-Dorsoduro, Venezia, 2137 30123, Italy","Global change; Natural resources; New paradigms; Soil; Sustainable land use","","Bini, C.; Department of Environmental Sciences, University of Venice-DorsoduroItaly; email: bini@unive.it","Book Chapter","Final","","Scopus","2-s2.0-84934875359","Forensic Geoscience","Forensic Geoscience"
"Niemcunowicz-Janica A., Pepinski W., Janica J.R., Skawronska M.","6603470688;56211218600;7003626680;6604088400;","Genetic identification of a gunshot victim four years posthumously.",2009,"Archiwum medycyny sa¸dowej i kryminologii","59","3","","248","251",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953108563&partnerID=40&md5=db6a5ca21260a776a17dfe77e8398df6","Department of Forensic Medicine, Medical University of Bialystok, Poland","Niemcunowicz-Janica, A., Department of Forensic Medicine, Medical University of Bialystok, Poland; Pepinski, W.; Janica, J.R.; Skawronska, M.","","adult; article; autopsy; cadaver; case report; DNA fingerprinting; forensic medicine; gunshot injury; human; male; methodology; pathology; Poland; victim; Adult; Autopsy; Cadaver; Crime Victims; DNA Fingerprinting; Forensic Medicine; Humans; Male; Poland; Postmortem Changes; Wounds, Gunshot","Niemcunowicz-Janica, A.","Article","Final","","Scopus","2-s2.0-77953108563","Forensic Geoscience","Forensic Geoscience"
"Harrison M., Donnelly L.J.","54910526600;57206171427;","Locating concealed homicide victims: Developing the role of geoforensics",2009,"Criminal and Environmental Soil Forensics","","","","197","219",NA,42,"10.1007/978-1-4020-9204-6_13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349521679&doi=10.1007%2f978-1-4020-9204-6_13&partnerID=40&md5=d35d8a497e77b5a8c5b8ed000f2b3dcc","National Policing Improvement Agency, Wyboston Lakes, Wyboston, Bedfordshire, United Kingdom; School of Ocean and Earth Science, University of Southampton, Waterfront Campus Great North Road, Southampton, United Kingdom; Halcrow Group Ltd., Deanway Technology Centre, Wilmslow Road, Handforth, Cheshire, United Kingdom","Harrison, M., National Policing Improvement Agency, Wyboston Lakes, Wyboston, Bedfordshire, United Kingdom, School of Ocean and Earth Science, University of Southampton, Waterfront Campus Great North Road, Southampton, United Kingdom; Donnelly, L.J., Halcrow Group Ltd., Deanway Technology Centre, Wilmslow Road, Handforth, Cheshire, United Kingdom","","","Donnelly, L.J.; Halcrow Group Ltd., Deanway Technology Centre, Wilmslow Road, United Kingdom","Book Chapter","Final","","Scopus","2-s2.0-70349521679","Forensic Geoscience","Forensic Geoscience"
"Smucker A.J.M., Siegel J.A.","6603832521;7403199392;","Separation and concentration of trace evidence from soils using a hydropneumatic elutriation trace evidence concentrator (TEC)",2009,"Criminal and Environmental Soil Forensics","","","","491","497",NA,NA,"10.1007/978-1-4020-9204-6_31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919835147&doi=10.1007%2f978-1-4020-9204-6_31&partnerID=40&md5=7a4c059b704b5c0c92f5170e36e98838","Soil Biophysics, Department of Crop and Soil Sciences, Michigan State University, Michigan, United States; Forensic and Investigative Sciences Program, Indiana University, Purdue University, Indianapolis, United States","Smucker, A.J.M., Soil Biophysics, Department of Crop and Soil Sciences, Michigan State University, Michigan, United States; Siegel, J.A., Forensic and Investigative Sciences Program, Indiana University, Purdue University, Indianapolis, United States","","","Smucker, A.J.M.; Soil Biophysics, Department of Crop and Soil Sciences, Michigan State UniversityUnited States","Book Chapter","Final","","Scopus","2-s2.0-84919835147","Forensic Geoscience","Forensic Geoscience"
"Mudge S.M.","7005458261;","Sediment and soil environmental forensics: What do we know?",2009,"Criminal and Environmental Soil Forensics","","","","151","162",NA,1,"10.1007/978-1-4020-9204-6_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919872815&doi=10.1007%2f978-1-4020-9204-6_10&partnerID=40&md5=a54c1299400c32d29f85c54d5e5ed407","School of Ocean Sciences, Bangor University, Menai Bridge, United Kingdom","Mudge, S.M., School of Ocean Sciences, Bangor University, Menai Bridge, United Kingdom","","","Mudge, S.M.; School of Ocean Sciences, Bangor UniversityUnited Kingdom","Book Chapter","Final","","Scopus","2-s2.0-84919872815","Forensic Geoscience","Forensic Geoscience"
"Li Y., Xiong Y., Yang W., Xie Y., Li S., Sun Y.","55976846700;7402194452;55501100200;25030954600;35275162000;7406426916;","Compound-specific stable carbon isotopic composition of petroleum hydrocarbons as a tool for tracing the source of oil spills",2009,"Marine Pollution Bulletin","58","1","","114","117",NA,41,"10.1016/j.marpolbul.2008.08.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149204241&doi=10.1016%2fj.marpolbul.2008.08.012&partnerID=40&md5=bbe4711fd0090fcc007e4bf7253aba81","State Key Laboratory of Organic Geochemistry (SKLOG), Guangzhou Institute of Geochemistry, Chinese Academy of Sciences, Guangzhou, 510640, China; Shenzhen Academy of Metrology and Quality Inspection, Shenzhen, 518131, China; Institute of Environmental and Biogeochemistry (eBig), Zhejiang University, Hangzhou, 310027, China","Li, Y., State Key Laboratory of Organic Geochemistry (SKLOG), Guangzhou Institute of Geochemistry, Chinese Academy of Sciences, Guangzhou, 510640, China; Xiong, Y., State Key Laboratory of Organic Geochemistry (SKLOG), Guangzhou Institute of Geochemistry, Chinese Academy of Sciences, Guangzhou, 510640, China; Yang, W., Shenzhen Academy of Metrology and Quality Inspection, Shenzhen, 518131, China; Xie, Y., Shenzhen Academy of Metrology and Quality Inspection, Shenzhen, 518131, China; Li, S., Shenzhen Academy of Metrology and Quality Inspection, Shenzhen, 518131, China; Sun, Y., State Key Laboratory of Organic Geochemistry (SKLOG), Guangzhou Institute of Geochemistry, Chinese Academy of Sciences, Guangzhou, 510640, China, Institute of Environmental and Biogeochemistry (eBig), Zhejiang University, Hangzhou, 310027, China","d13C; n-Alkanes; Oil spill; Simulation experiment; Source; Weathering","A stables; Crude oils; Environmental hazards; Exact identifications; Forensic evidences; Low concentrations; Mass losses; n-Alkanes; Oil products; Petroleum hydrocarbons; Simulation experiment; Source; Stable carbons; Sterane; Accidents; Crude petroleum; Erosion; Experiments; Hazardous materials spills; Hydrocarbons; Isotopes; Oil spills; Organic compounds; Paraffins; Petroleum chemistry; Soil mechanics; Weathering; Petroleum transportation; alkane; carbon; hydrocarbon; petroleum; petroleum derivative; stable isotope; alkane; biomarker; carbon isotope; experimental study; isotopic composition; oil spill; pollutant source; stable isotope; weathering; article; chemical composition; depletion; experimental study; molecular weight; oil spill; pollution monitoring; simulation; weathering; Alkanes; Carbon Isotopes; Environmental Monitoring; Hydrocarbons; Petroleum; Water Pollutants, Chemical; Asia; China; Eurasia; Far East","Xiong, Y.; State Key Laboratory of Organic Geochemistry (SKLOG), Guangzhou Institute of Geochemistry, Chinese Academy of Sciences, Guangzhou, 510640, China; email: xiongyq@gig.ac.cn","Article","Final","","Scopus","2-s2.0-58149204241","Forensic Geoscience","Forensic Geoscience"
"Fiedler S., Berger J., Stahr K., Graw M.","7006412750;7403413591;7004857504;55072628000;","Localisation of a mass grave from the nazi era: A case study",2009,"Criminal and Environmental Soil Forensics","","","","303","314",NA,16,"10.1007/978-1-4020-9204-6_19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863927759&doi=10.1007%2f978-1-4020-9204-6_19&partnerID=40&md5=bcbfc5b91dc8b26b2b2472ede601f531","Institute for Soil Science and Land Evaluation, University of Hohenheim, Emil-Wolff-Strasse 27, Stuttgart, Germany; Institute of Legal Medicine, University of Munich, Nußbaumstrasse 26, Munich, Germany","Fiedler, S., Institute for Soil Science and Land Evaluation, University of Hohenheim, Emil-Wolff-Strasse 27, Stuttgart, Germany; Berger, J., Institute for Soil Science and Land Evaluation, University of Hohenheim, Emil-Wolff-Strasse 27, Stuttgart, Germany; Stahr, K., Institute for Soil Science and Land Evaluation, University of Hohenheim, Emil-Wolff-Strasse 27, Stuttgart, Germany; Graw, M., Institute of Legal Medicine, University of Munich, Nußbaumstrasse 26, Munich, Germany","","","Fiedler, S.; Institute for Soil Science and Land Evaluation, University of Hohenheim, Emil-Wolff-Strasse 27, Germany","Book Chapter","Final","","Scopus","2-s2.0-84863927759","Forensic Geoscience","Forensic Geoscience"
"Randhawa G.K., Chanana A., Kullar J.S.","35273281000;14035125300;35098915100;","Ecopharmacology and its future forensic implications - An emerging science",2009,"Medico-Legal Update","9","2","","7","11",NA,1,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350142138&partnerID=40&md5=35d71d6b7ef8d4de59d6255ac0b222c5","Deptt. of Pharmacology, Government Medical College, Amritsar, Punjab, India; Deptt. of Forensic Medicine, Government Medical College, Amritsar, Punjab, India; Deptt. of Anatomy, Government Medical College, Amritsar, Punjab, India","Randhawa, G.K., Deptt. of Forensic Medicine, Government Medical College, Amritsar, Punjab, India; Chanana, A., Deptt. of Pharmacology, Government Medical College, Amritsar, Punjab, India; Kullar, J.S., Deptt. of Anatomy, Government Medical College, Amritsar, Punjab, India","Bioaccumulation; Biodegradable; Environment; Pharmaceuticals","amoxicillin; antibiotic agent; carbamazepine; ciprofloxacin; citalopram; clarithromycin; clofibric acid; cytotoxic agent; diazepam; diclofenac; drinking water; enalapril; enrofloxacin; erythromycin; estrone; ethinylestradiol; fluoxetine; gemfibrozil; ibuprofen; lake water; mirtazapine; mometasone furoate; ofloxacin; paracetamol; paroxetine; river water; salicylic acid; sea water; surface water; unindexed drug; acute toxicity; agriculture; air pollution; aquatic environment; bioaccumulation; biodegradability; body fluid; cause of death; chronic toxicity; ecosystem; environmental impact assessment; excretion; food chain; forensic medicine; human; invertebrate; metabolite; nonhuman; poultry; review; soil pollution; toxicity testing; vertebrate","Kullar, J. S.338 'D' Block, Ranjit Avenue, Amritsar, Punjab, 143 001, India; email: kullar.g@gmail.com","Review","Final","","Scopus","2-s2.0-70350142138","Forensic Geoscience","Forensic Geoscience"
"Burken J.G., Bailey S., Shurtliff M., McDermott J.","7004572174;57200240475;57200241668;57200235671;","Taproot™ technology: Tree coring for fast, noninvasive plume delineations",2009,"Remediation","19","4","","49","62",NA,4,"10.1002/rem.20216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858634251&doi=10.1002%2frem.20216&partnerID=40&md5=9e2a3dcc0daaf40cd8de8e7d3b4a1e34","Environmental Research Center, Missouri University of Science and Technology (formerly UMR), United States; United States Military Academy, West Point, NY, United States; Foth Infrastructure and Environment, United States; Union Pacific Railroad (UPRR), United States","Burken, J.G., Environmental Research Center, Missouri University of Science and Technology (formerly UMR), United States; Bailey, S., United States Military Academy, West Point, NY, United States; Shurtliff, M., Foth Infrastructure and Environment, United States; McDermott, J., Union Pacific Railroad (UPRR), United States","","","","Article","Final","","Scopus","2-s2.0-84858634251","Forensic Geoscience","Forensic Geoscience"
"McDonagh J.R.","57205061422;","Wind turbine safety: 200 feet high in a fire",2009,"ASSE Professional Development Conference and Exposition 2009","","","","","",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058414643&partnerID=40&md5=d52b4d32430c9c80dab7da89d44ff161","Saint Paul, MN, United States","McDonagh, J.R., Saint Paul, MN, United States","","Accident prevention; Accidents; Architectural design; Codes (symbols); Contractors; Cutting equipment; Fire extinguishers; Fire hazards; Laws and legislation; Occupational risks; Public utilities; Slags; Surveying; Wind turbines; Fire-extinguishing; Forensic investigation; General contractors; Industry standards; International Building Code; Landscape architecture; Non-renewable energy; Occupational safety and health administrations; Fires","McDonagh, J.R.United States","Conference Paper","Final","","Scopus","2-s2.0-85058414643","Forensic Geoscience","Forensic Geoscience"
