"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Johnson M.E., Vastrick T.W., Boulanger M., Schuetzner E.","56134843000;6507120313;7004573120;57192271130;","Measuring the Frequency Occurrence of Handwriting and Handprinting Characteristics",2017,"Journal of Forensic Sciences","62","1","","142","163",NA,8,"10.1111/1556-4029.13248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002778989&doi=10.1111%2f1556-4029.13248&partnerID=40&md5=b1375883059f6f44e36c690e4a3f9b25","Department of Statistics, and Joint Appointment, National Center for Forensic Science, University of Central Florida, 828 Brightwater Circle, Maitland, Orlando, FL  32751, United States; Forensic Document Examiner, D-ABFDE, Private Practice, 522 S. Hunt Club Blvd, #217, Apopka, Orlando, FL  32703, United States; Department of Business, Rollins College and President of JISC, Inc., 828 Brightwater Circle, Winter Park, Maitland, FL  32751, United States; Forensic Document Examiner, D-ABFDE, Private Practice, 6348 N Milwaukee Ave. #161, Chicago, IL  60646, United States","Johnson, M.E., Department of Statistics, and Joint Appointment, National Center for Forensic Science, University of Central Florida, 828 Brightwater Circle, Maitland, Orlando, FL  32751, United States; Vastrick, T.W., Forensic Document Examiner, D-ABFDE, Private Practice, 522 S. Hunt Club Blvd, #217, Apopka, Orlando, FL  32703, United States; Boulanger, M., Department of Business, Rollins College and President of JISC, Inc., 828 Brightwater Circle, Winter Park, Maitland, FL  32751, United States; Schuetzner, E., Forensic Document Examiner, D-ABFDE, Private Practice, 6348 N Milwaukee Ave. #161, Chicago, IL  60646, United States","attribute agreement analysis; cursive; forensic science; frequency occurrence; handprinting; handwriting; product rule; proportions; questioned documents","adolescent; adult; ancestry group; educational status; female; handwriting; hemispheric dominance; human; male; sex ratio; statistics and numerical data; young adult; Adolescent; Adult; Continental Population Groups; Educational Status; Female; Functional Laterality; Handwriting; Humans; Male; Sex Distribution; Young Adult","Vastrick, T.W.; Forensic Document Examiner, D-ABFDE, Private Practice, 522 S. Hunt Club Blvd, #217, Apopka, United States; email: vastrick@yahoo.com","Article","Final","","Scopus","2-s2.0-85002778989","Questioned Document","Questioned Document"
"Wootton D.","57202952002;","Painter and Professor: The response of albert goodwin to the aesthetics of John Ruskin",2017,"Ruskin's Artists: Studies in the Victorian Visual Economy","","","","205","219",NA,NA,"10.4324/9781315203546","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049991483&doi=10.4324%2f9781315203546&partnerID=40&md5=e4a93ab75ed73f70319f9591c9edf771","","Wootton, D.","","","","Book Chapter","Final","","Scopus","2-s2.0-85049991483","Questioned Document","Questioned Document"
"Lilja J., Hansen D., Fredrikson J., Richardsson D.","11339118000;56689226900;57195804153;56676288600;","Is innovation the future of quality management?: Searching for signs of quality and innovation management merging",2017,"International Journal of Quality and Service Sciences","9","3-4","","232","240",NA,6,"10.1108/IJQSS-03-2017-0024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029850584&doi=10.1108%2fIJQSS-03-2017-0024&partnerID=40&md5=64907e1a5dbd1ccf1c6f07fcb3e58d59","Mid Sweden University, Östersund, Sweden; Resonans A/S, Copenhagen, Denmark; Amplify, Åre, Sweden; Styrkebaserad.org, Östersund, Sweden","Lilja, J., Mid Sweden University, Östersund, Sweden; Hansen, D., Resonans A/S, Copenhagen, Denmark; Fredrikson, J., Amplify, Åre, Sweden; Richardsson, D., Styrkebaserad.org, Östersund, Sweden","Innovation management; ISO; Organizational Ambidexterity; Quality management; Toyota Kata","","Lilja, J.; Mid Sweden UniversitySweden; email: johan.lilja@miun.se","Article","Final","","Scopus","2-s2.0-85029850584","Questioned Document","Questioned Document"
"Michael M.A.","56078908800;","Creating Cultural Identity: Opus anglicanum and its Place in the History of English Medieval Art",2017,"Journal of the British Archeological Association","170","1","","30","60",NA,NA,"10.1080/00681288.2017.1366714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041191638&doi=10.1080%2f00681288.2017.1366714&partnerID=40&md5=c3c2850830e89289f0e14411d02f5737","","Michael, M.A.","cope; Daroca; opus anglicanum; orphrey; Wilton Dyptich","","Michael, M.A.","Article","Final","","Scopus","2-s2.0-85041191638","Questioned Document","Questioned Document"
"Mete F., Candeger Ü., Koca T.","57194699485;57194701764;57194713260;","Intangible cultural heritage: Ferfene (Ankara sample) [Somut olmayan kültürel miras: Ferfene (Ankara örnegi)]",2017,"Milli Folklor","2017","114","","100","111",NA,1,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021720034&partnerID=40&md5=94a034a687029c3452a9a4ab25c7c0a0","Bülent Ecevit Üniversitesi, Eregli Egitim Fakültesi, Zonguldak, Turkey; MEB, Çankaya Cumhuriyet MTAL, Ankara, Turkey; Gazi Üniversitesi, Türk Halk Bilimi Bölümü, Turkey","Mete, F., Bülent Ecevit Üniversitesi, Eregli Egitim Fakültesi, Zonguldak, Turkey; Candeger, Ü., MEB, Çankaya Cumhuriyet MTAL, Ankara, Turkey; Koca, T., Gazi Üniversitesi, Türk Halk Bilimi Bölümü, Turkey","Chat meeting; Cultural transfer; Ferfene; Ferfene in Ankara; Intangible cultural heritage","","","Article","Final","","Scopus","2-s2.0-85021720034","Questioned Document","Questioned Document"
"Drobnik J., Trnka J., Suslo R.","13614347800;15123257400;22935973200;","Ambushes related to collecting patients’ consent for medical procedures by family doctors",2017,"Family Medicine and Primary Care Review","19","3","","298","302",NA,2,"10.5114/fmpcr.2017.69294","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030107478&doi=10.5114%2ffmpcr.2017.69294&partnerID=40&md5=da4330c8ea6548fa894c81d459d9e7f2","Department of Gerontology, Department of Public Health, Faculty of Health Sciences, Wroclaw Medical University, Poland; Department of Forensic Medicine, Faculty of Medicine, Wroclaw Medical University, Poland","Drobnik, J., Department of Gerontology, Department of Public Health, Faculty of Health Sciences, Wroclaw Medical University, Poland; Trnka, J., Department of Forensic Medicine, Faculty of Medicine, Wroclaw Medical University, Poland; Suslo, R., Department of Gerontology, Department of Public Health, Faculty of Health Sciences, Wroclaw Medical University, Poland","Consent; Family medicine; Forensic medicine; Legal awareness; Medical law","awareness; blood sampling; conscience; doctor patient relation; family medicine; general practitioner; health status; human; information processing; informed consent; law; legal aspect; legal guardian; medical documentation; medical procedures; medical service; occupation; ombudsman for patients rights; patient decision making; patient right; practice guideline; prison; Review; surgical technique","Drobnik, J.; Zaklad Gerontologii Katedra Zdrowia Publicznego UM, ul. Bartla 5, Poland; email: jaroslaw.drobnik@umed.wroc.pl","Review","Final","Open Access","Scopus","2-s2.0-85030107478","Questioned Document","Questioned Document"
"Cabal L., Phillips S.","16063075700;57202387267;","Reproductive rights litigation: From recognition to transformation",2017,"Social Rights Judgments and the Politics of Compliance: Making it Stick","","","","399","435",NA,NA,"10.1017/9781316673058.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048204738&doi=10.1017%2f9781316673058.013&partnerID=40&md5=fa1c9a76b985239422c564bab45a2cdc","Human Rights and the Law, UNAIDS, Switzerland; Women Enabled International, United States","Cabal, L., Human Rights and the Law, UNAIDS, Switzerland; Phillips, S., Women Enabled International, United States","","","","Book Chapter","Final","","Scopus","2-s2.0-85048204738","Questioned Document","Questioned Document"
"Alvehus J.","55043181300;","Clients and cases: ambiguity and the division of labour in professional service firms",2017,"Baltic Journal of Management","12","4","","408","426",NA,3,"10.1108/BJM-09-2016-0201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029838921&doi=10.1108%2fBJM-09-2016-0201&partnerID=40&md5=995464de2c1694c055351dab2b280d1a","Department of Service Management and Service Studies, Lund University, Helsingborg, Sweden","Alvehus, J., Department of Service Management and Service Studies, Lund University, Helsingborg, Sweden","Ambiguity; Division of labour; Knowledge work; Professional service firm; Professional work; Tax consultancy","","Alvehus, J.; Department of Service Management and Service Studies, Lund UniversitySweden; email: johan.alvehus@ism.lu.se","Article","Final","","Scopus","2-s2.0-85029838921","Questioned Document","Questioned Document"
"Gonzales R.M., Saidi C., Fourshey C.C.","57189913723;57190810455;55520114000;","The Bantu matrilineal belt: Reframing African women’s history",2017,"Gendering Knowledge in Africa and the African Diaspora: Contesting History and Power","","","","19","42",NA,NA,"10.4324/9781315177717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032949405&doi=10.4324%2f9781315177717&partnerID=40&md5=83b4dedaf44d194af75215d45f361371","University of Texas at San Antonio, United States; Kutztown University, United States; Bucknell University, United States","Gonzales, R.M., University of Texas at San Antonio, United States; Saidi, C., Kutztown University, United States; Fourshey, C.C., Bucknell University, United States","","","","Book Chapter","Final","","Scopus","2-s2.0-85032949405","Questioned Document","Questioned Document"
"Baechler S., Margot P.","55040216300;7004580112;","Understanding crime and fostering security using forensic science: The example of turning false identity documents into forensic intelligence",2016,"Security Journal","29","4","","618","639",NA,10,"10.1057/sj.2015.26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010931085&doi=10.1057%2fsj.2015.26&partnerID=40&md5=5ae2659fa6117f4245cdee8d6a04cdc2","School of Criminal Sciences, Université de Lausanne, Lausanne, CH-1015, Switzerland; Forensic Service, Criminal Police of the Neuchâtel Police Departement, Neuchâtel, CH-2006, Switzerland","Baechler, S., School of Criminal Sciences, Université de Lausanne, Lausanne, CH-1015, Switzerland, Forensic Service, Criminal Police of the Neuchâtel Police Departement, Neuchâtel, CH-2006, Switzerland; Margot, P., School of Criminal Sciences, Université de Lausanne, Lausanne, CH-1015, Switzerland","Crime markets; Criminal networks; Monitoring; Organised crimes; Profiling; Questioned documents","","Baechler, S.; School of Criminal Sciences, Université de LausanneSwitzerland; email: Simon.Baechler@unil.ch","Article","Final","","Scopus","2-s2.0-85010931085","Questioned Document","Questioned Document"
"Lian B., Mathis M.","14520520400;57194089997;","Pet ownership, attitudes, and experiences across income levels",2016,"North American Journal of Psychology","18","3","","611","622",NA,2,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018673226&partnerID=40&md5=a60bce45f521ef7b6f2d22b8d16d0a2e","Department of Community Medicine, School of Medicine, Mercer University, 1550 College Street, Macon, GA  31207-0001, United States; College of Health Professions, Mercer University, United States","Lian, B., Department of Community Medicine, School of Medicine, Mercer University, 1550 College Street, Macon, GA  31207-0001, United States; Mathis, M., College of Health Professions, Mercer University, United States","","","Lian, B.; Department of Community Medicine, School of Medicine, Mercer University, 1550 College Street, United States; email: Lian_be@mercer.edu","Article","Final","","Scopus","2-s2.0-85018673226","Questioned Document","Questioned Document"
"Martini M., Ramírez-Calderón M., Solari L., Villanueva-Amadoz U., Zepeda-Martínez M., Ortega-Gutiérrez F., Elías-Herrera M.","35794593700;57192434507;6701469280;56013695900;57192421406;6601937471;6506426189;","Provenance analysis of Jurassic sandstones from the Otlaltepec Basin, southern Mexico: Implications for the reconstruction of Pangea breakup",2016,"Geosphere","12","6","","1842","1864",NA,7,"10.1130/GES01366.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006470369&doi=10.1130%2fGES01366.1&partnerID=40&md5=8895271bdcb34c830ce42ff0055c5ab9","Instituto de Geología, Universidad Nacional Autónoma de México, México D.F., 04510, Mexico; Posgrado en Ciencias de la Tierra, Universidad Nacional Autónoma de México, México D.F., 04510, Mexico; Centro de Geociencias, Universidad Nacional Autónoma de México, Campus Juriquilla, Querétaro, 76230, Mexico; Estación Regional del Noroeste, Instituto de Geología, Universidad Nacional Autónoma de México, Sonora, 83000, Mexico","Martini, M., Instituto de Geología, Universidad Nacional Autónoma de México, México D.F., 04510, Mexico; Ramírez-Calderón, M., Posgrado en Ciencias de la Tierra, Universidad Nacional Autónoma de México, México D.F., 04510, Mexico; Solari, L., Centro de Geociencias, Universidad Nacional Autónoma de México, Campus Juriquilla, Querétaro, 76230, Mexico; Villanueva-Amadoz, U., Estación Regional del Noroeste, Instituto de Geología, Universidad Nacional Autónoma de México, Sonora, 83000, Mexico; Zepeda-Martínez, M., Posgrado en Ciencias de la Tierra, Universidad Nacional Autónoma de México, México D.F., 04510, Mexico; Ortega-Gutiérrez, F., Instituto de Geología, Universidad Nacional Autónoma de México, México D.F., 04510, Mexico; Elías-Herrera, M., Instituto de Geología, Universidad Nacional Autónoma de México, México D.F., 04510, Mexico","","Faulting; Geochronology; Lead; Petrography; Plates (structural components); Repair; Sandstone; Silicate minerals; Stratigraphy; Strike-slip faults; Tectonics; Tungsten; Uranium; Zircon; Continental blocks; Crustal attenuation; Detrital zircon; Provenance analysis; Stratigraphic records; Structural evolution; Tectonic evolution; U-Pb zircon ages; Chemical analysis; continental breakup; geological record; Jurassic; Pangaea; plate tectonics; provenance; sandstone; tectonic evolution; uranium-lead dating; zircon; Mexico [North America]","Martini, M.; Instituto de Geología, Universidad Nacional Autónoma de MéxicoMexico; email: mmartini@geologia.unam.mx","Article","Final","Open Access","Scopus","2-s2.0-85006470369","Questioned Document","Questioned Document"
"Perrin T., Defranould E.","42161832000;57192558593;","The Montclus rock shelter (Gard) and the continuity hypothesis between 1st and 2nd Mesolithic in Southern France",2016,"Quaternary International","423","","","230","241",NA,3,"10.1016/j.quaint.2015.09.046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006434407&doi=10.1016%2fj.quaint.2015.09.046&partnerID=40&md5=6a5b3a7d61ee9acb8e8609a2be4744f6","CNRS – UMR 5608 TRACES, Université de Toulouse Jean-Jaurès, Maison de la Recherche, 5, allée Antonio-Machado, cedex 9, Toulouse, F-31058, France; EHESS – UMR 5608 TRACES, Université de Toulouse Jean-Jaurès, Maison de la Recherche, 5, allée Antonio-Machado, cedex 9, Toulouse, F-31058, France","Perrin, T., CNRS – UMR 5608 TRACES, Université de Toulouse Jean-Jaurès, Maison de la Recherche, 5, allée Antonio-Machado, cedex 9, Toulouse, F-31058, France; Defranould, E., EHESS – UMR 5608 TRACES, Université de Toulouse Jean-Jaurès, Maison de la Recherche, 5, allée Antonio-Machado, cedex 9, Toulouse, F-31058, France","Castelnovian; Lithic industries; Mesolithic; Sauveterrian; Transition","archaeological evidence; human settlement; Mesolithic; sequence stratigraphy; shelter; France; Gard; Languedoc-Roussillon","Perrin, T.; CNRS – UMR 5608 TRACES, Université de Toulouse Jean-Jaurès, Maison de la Recherche, 5, allée Antonio-Machado, cedex 9, France; email: tperrin@univ-tlse2.fr","Article","Final","","Scopus","2-s2.0-85006434407","Questioned Document","Questioned Document"
"Hofer R., Yahaya Bako A.S.","7102519501;57192555189;","Migration of luminescent ink components, a new approach for ink dating",2016,"Forensic Chemistry","2","","","75","81",NA,3,"10.1016/j.forc.2016.10.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006722253&doi=10.1016%2fj.forc.2016.10.006&partnerID=40&md5=681abed902d3ac5d9637ef2a69f641ab","Forensic Science Institute Zurich, Zeughausstrasse 11, Zurich, 8004, Switzerland; Forensic Laboratory of Niamey, Niger","Hofer, R., Forensic Science Institute Zurich, Zeughausstrasse 11, Zurich, 8004, Switzerland; Yahaya Bako, A.S., Forensic Laboratory of Niamey, Niger","Component migration; Ink dating; Luminescence; Questioned documents","","Hofer, R.; Forensic Science Institute Zurich, Zeughausstrasse 11, Switzerland; email: rolf.hofer@for-zh.ch","Article","Final","","Scopus","2-s2.0-85006722253","Questioned Document","Questioned Document"
