"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Lessig R., Prinz M.","6701585023;7004377006;","Mass Disaster Victim Identification",2014,"Handbook of Forensic Medicine","","","","192","200",NA,NA,"10.1002/9781118570654.ch13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940881929&doi=10.1002%2f9781118570654.ch13&partnerID=40&md5=34b7f57285b594cddae0033b83e3853a","Institute of Forensic Medicine, University of Halle (Saale), Halle (Saale), Germany","Lessig, R., Institute of Forensic Medicine, University of Halle (Saale), Halle (Saale), Germany; Prinz, M.","Chemical biological radioactive nuclearexplosive (CBRNE) weapons; Disaster victimidentification (DVI); Forensic molecular biology standards; Forensic odontology standards; International cooperation; Mass disasters; Radiology standards","","Lessig, R.; Institute of Forensic Medicine, University of Halle (Saale)Germany","Book Chapter","Final","","Scopus","2-s2.0-84940881929","Fire Investigation","Fire Investigation"
"Wehner H.-D., Kernbach-Wighton G.","57198331825;7004544600;","Traffic Accidents",2014,"Handbook of Forensic Medicine","","","","1108","1139",NA,1,"10.1002/9781118570654.ch62","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930765815&doi=10.1002%2f9781118570654.ch62&partnerID=40&md5=23f231128880489399c8169de83e1c76","Society of Forensic Medical Examinations and Expert Services (GRUS), Tübingen, Germany; Institute of Forensic Medicine, University of Bonn, Bonn, Germany","Wehner, H.-D., Society of Forensic Medical Examinations and Expert Services (GRUS), Tübingen, Germany; Kernbach-Wighton, G., Institute of Forensic Medicine, University of Bonn, Bonn, Germany","Aircraft accidents; Forensic medicine; Mass disasters; Railway accidents; Road traffic accidents; Sudden death; Suicide","","Wehner, H.-D.; Society of Forensic Medical Examinations and Expert Services (GRUS)Germany","Book Chapter","Final","","Scopus","2-s2.0-84930765815","Fire Investigation","Fire Investigation"
"Clutter S.W., Battiest T., McGill D.","35106844700;57188983165;57188976939;","Liquid latex as a cleanup step to visualize bloody shoeprint evidence at fire scenes",2014,"Journal of Forensic Identification","64","3","","212","222",NA,1,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991736302&partnerID=40&md5=79c319134c5aa572bdfc1cb6f4195d4a","Department of Criminal Justice and Forensic Sciences, Cushwa Hall, Youngstown State University, One University Plaza, Youngstown, OH  44555, United States; Shoe Examiner, Gaithersburg, MD, United States","Clutter, S.W., Department of Criminal Justice and Forensic Sciences, Cushwa Hall, Youngstown State University, One University Plaza, Youngstown, OH  44555, United States; Battiest, T., Department of Criminal Justice and Forensic Sciences, Cushwa Hall, Youngstown State University, One University Plaza, Youngstown, OH  44555, United States; McGill, D., Shoe Examiner, Gaithersburg, MD, United States","","latex; arson; Article; cleaning; clinical evaluation; DNA determination; fire and fire related phenomena; fire protection; human; photography; priority journal; scoring system; shoe; temperature","Clutter, S.W.; Department of Criminal Justice and Forensic Sciences, Cushwa Hall, Youngstown State University, One University Plaza, United States; email: SWClutter@ysu.edu","Article","Final","","Scopus","2-s2.0-84991736302","Fire Investigation","Fire Investigation"
"Smale T., Arthur I., Royds D.","55804648800;55804134500;6505828608;","A comparison of techniques for extracting ignitable liquid residue from concrete",2014,"Australian Journal of Forensic Sciences","46","2","","216","223",NA,2,"10.1080/00450618.2013.818708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897111832&doi=10.1080%2f00450618.2013.818708&partnerID=40&md5=44c56af94bec2cea2010e28e1954f469","Canberra Institute of Technology, Forensic, Canberra, Australia; University of Canberra, Forensic Studies, Canberra, Australia","Smale, T., Canberra Institute of Technology, Forensic, Canberra, Australia; Arthur, I., Canberra Institute of Technology, Forensic, Canberra, Australia; Royds, D., University of Canberra, Forensic Studies, Canberra, Australia","Arson; Fire; Fire debris analysis; Ignitable liquid residues; Petroleum distillates","concrete; petroleum derivative; arson; article; devices; forensic science; ignitable liquid residue; mass fragmentography; passive headspace residue extraction device","Royds, D.; University of Canberra, Forensic Studies, Canberra, Australia; email: david.royds@canberra.edu.a","Article","Final","","Scopus","2-s2.0-84897111832","Fire Investigation","Fire Investigation"
"Zong R., Zhi Y., Yao B., Gao J., Stec A.A.","7003265995;34973696500;57207234967;55987686000;23019661000;","Classification and identification of soot source with principal component analysis and back-propagation neural network",2014,"Australian Journal of Forensic Sciences","46","2","","224","233",NA,9,"10.1080/00450618.2013.818711","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896945754&doi=10.1080%2f00450618.2013.818711&partnerID=40&md5=d9801c6819dd0a5dc89e51a93d9bd777","University of Science and Technology of China, State Key Laboratory of Fire Science, Hefei, China; Suzhou Institute for Advanced Study, University of Science and Technology of China, Suzhou Key Laboratory of Urban Public Safety, Suzhou, China; University of Central Lancashire, Preston, Lancashire, United Kingdom","Zong, R., University of Science and Technology of China, State Key Laboratory of Fire Science, Hefei, China, Suzhou Institute for Advanced Study, University of Science and Technology of China, Suzhou Key Laboratory of Urban Public Safety, Suzhou, China; Zhi, Y., University of Science and Technology of China, State Key Laboratory of Fire Science, Hefei, China; Yao, B., University of Science and Technology of China, State Key Laboratory of Fire Science, Hefei, China; Gao, J., University of Science and Technology of China, State Key Laboratory of Fire Science, Hefei, China; Stec, A.A., University of Central Lancashire, Preston, Lancashire, United Kingdom","Back-propagation (BP) neutral network; Fire investigation; Gas chromatography-mass spectrometry (GC-MS); Principal component analysis (PCA); Soot source","1,3 butadiene; acrylonitrile; polystyrene; styrene; accuracy; article; back propagation; chemical analysis; combustion; gas chromatography; mass spectrometry; pilot study; principal component analysis; soot","Zong, R.; University of Science and Technology of China, State Key Laboratory of Fire Science, Hefei, China; email: zongrw@ustc.edu.cn","Article","Final","","Scopus","2-s2.0-84896945754","Fire Investigation","Fire Investigation"
"Tyler N., Gannon T.A., Lockerbie L., King T., Dickens G.L., De Burca C.","55255259300;8684096900;55132351600;55131858000;7005373835;55861994900;","A Firesetting Offense Chain for Mentally Disordered Offenders",2014,"Criminal Justice and Behavior","41","4","","512","530",NA,13,"10.1177/0093854813510911","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897786387&doi=10.1177%2f0093854813510911&partnerID=40&md5=05d723b1b2267a8e0c25b27389548646","University of Kent Kent Forensic Psychiatry Services, United Kingdom; Aegypt Clinic, United Kingdom; King's College London Institute of Psychiatry, United Kingdom; University of Oxford, United Kingdom","Tyler, N., University of Kent Kent Forensic Psychiatry Services, United Kingdom; Gannon, T.A., University of Kent Kent Forensic Psychiatry Services, United Kingdom; Lockerbie, L., University of Kent Kent Forensic Psychiatry Services, United Kingdom; King, T., Aegypt Clinic, United Kingdom; Dickens, G.L., King's College London Institute of Psychiatry, United Kingdom; De Burca, C., University of Oxford, United Kingdom","arson; firesetting; grounded theory; mentally disordered offenders; offense chain model","","Tyler, N.; CORE-FP, School of Psychology, Keynes College, University of Kent, Canterbury, Kent CT2 7NP, United Kingdom; email: nt202@kent.ac.uk","Article","Final","","Scopus","2-s2.0-84897786387","Fire Investigation","Fire Investigation"
"[No author name available]","[No author id available]","International Conference on Buildings and Environment, EnviBUILD 2013",2014,"Advanced Materials Research","899","","","","",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897817903&partnerID=40&md5=b1822325470305c0f6f7000cd803c5b4","","","","","","Conference Review","Final","","Scopus","2-s2.0-84897817903","Fire Investigation","Fire Investigation"
"Rao Thokala M., Reddy Dorankula S.P., Muddana K., Reddy Velidandla S.","55853971500;55753454400;55853775200;56073666500;","Alcohol saliva strip test",2014,"Journal of Clinical and Diagnostic Research","8","3","","307","308",NA,1,"10.7860/JCDR/2014/8164.4177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896455322&doi=10.7860%2fJCDR%2f2014%2f8164.4177&partnerID=40&md5=b361a9532bb84b14a32d57b412708388","Department of Oral and Maxillofacial Pathology, Kamineni Institute of Dental Sciences, Narketpally, Nalgonda, India; Department of Oral and Maxillofacial Pathology, MNR Dental College and Hospital, MNR nagar, Sasalwadi, Sanga Reddy, Medak, India","Rao Thokala, M., Department of Oral and Maxillofacial Pathology, Kamineni Institute of Dental Sciences, Narketpally, Nalgonda, India; Reddy Dorankula, S.P., Department of Oral and Maxillofacial Pathology, Kamineni Institute of Dental Sciences, Narketpally, Nalgonda, India; Muddana, K., Department of Oral and Maxillofacial Pathology, Kamineni Institute of Dental Sciences, Narketpally, Nalgonda, India; Reddy Velidandla, S., Department of Oral and Maxillofacial Pathology, MNR Dental College and Hospital, MNR nagar, Sasalwadi, Sanga Reddy, Medak, India","Alcohol; AST; BAC; Forensic aid; Saliva","alcohol oxidase; peroxidase; protein; tetramethylbenzidine; alcohol blood level; alcohol consumption; alcohol intoxication; alcohol saliva strip test; article; forensic identification; human; quantitative analysis","Reddy Dorankula, S. P.; Department of Oral and Maxillofacial Pathology, Kamineni Institute of Dental Sciences, Narketpally, Nalgonda Andhra pradesh -508254, India; email: shyamprasadreddy_d@yahoo.co.in","Article","Final","Open Access","Scopus","2-s2.0-84896455322","Fire Investigation","Fire Investigation"
"Gibelli D., Cantatore A., Porta D., Poppa P., Sala R., Marco G., Cattaneo C.","26532520200;22833743300;23051551700;22836584100;7005992912;56009596100;55157912300;","Temperature measurement from the brain and rectum in charred corpses: A pilot study on an animal model",2014,"American Journal of Forensic Medicine and Pathology","35","1","","34","37",NA,3,"10.1097/PAF.0000000000000066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894464972&doi=10.1097%2fPAF.0000000000000066&partnerID=40&md5=0249ab6f6353193e23402641311f3db2","Laboratorio di Antropologia e Odontologia ForenseSezione di Medicina Legale (LABANOF), DMU-Dipartimento di Scienze Biomediche per la Salute, Universita Degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Dipartimento di Meccanica, Sezione Misure Meccaniche e Termiche, Politecnico di Milano, Milan, Italy","Gibelli, D., Laboratorio di Antropologia e Odontologia ForenseSezione di Medicina Legale (LABANOF), DMU-Dipartimento di Scienze Biomediche per la Salute, Universita Degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Cantatore, A., Dipartimento di Meccanica, Sezione Misure Meccaniche e Termiche, Politecnico di Milano, Milan, Italy; Porta, D., Laboratorio di Antropologia e Odontologia ForenseSezione di Medicina Legale (LABANOF), DMU-Dipartimento di Scienze Biomediche per la Salute, Universita Degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Poppa, P., Laboratorio di Antropologia e Odontologia ForenseSezione di Medicina Legale (LABANOF), DMU-Dipartimento di Scienze Biomediche per la Salute, Universita Degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Sala, R., Dipartimento di Meccanica, Sezione Misure Meccaniche e Termiche, Politecnico di Milano, Milan, Italy; Marco, G., Laboratorio di Antropologia e Odontologia ForenseSezione di Medicina Legale (LABANOF), DMU-Dipartimento di Scienze Biomediche per la Salute, Universita Degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; Cattaneo, C., Laboratorio di Antropologia e Odontologia ForenseSezione di Medicina Legale (LABANOF), DMU-Dipartimento di Scienze Biomediche per la Salute, Universita Degli Studi di Milano, V. Mangiagalli 37, Milan, Italy","carbonization; endocranial temperature; forensic pathology; postmortem interval; rectal temperature","animal; animal model; article; body temperature; brain; burn; fire; forensic pathology; methodology; pathophysiology; physiology; pilot study; postmortem change; rectum; swine; time; Animals; Body Temperature; Brain; Burns; Fires; Forensic Pathology; Models, Animal; Pilot Projects; Postmortem Changes; Rectum; Swine; Time Factors","Cattaneo, C.; Laboratorio di Antropologia e Odontologia ForenseSezione di Medicina Legale (LABANOF), DMU-Dipartimento di Scienze Biomediche per la Salute, Universita Degli Studi di Milano, V. Mangiagalli 37, Milan, Italy; email: cristina.cattaneo@unimi.it","Article","Final","","Scopus","2-s2.0-84894464972","Fire Investigation","Fire Investigation"
"Sens M.A., Koponen M.A., Meyers S.","7007062223;7003816158;56666936800;","Other pediatric accidental deaths",2014,"Forensic Pathology of Infancy and Childhood","","","","727","774",NA,1,"10.1007/978-1-61779-403-2_30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930354665&doi=10.1007%2f978-1-61779-403-2_30&partnerID=40&md5=6476efde133f09af3bbdf8f8e75a899b","Department of Pathology, University of North Dakota, School of Medicine and Health Sciences, Columbia Road, Grand Forks, ND  58202-9037, United States","Sens, M.A., Department of Pathology, University of North Dakota, School of Medicine and Health Sciences, Columbia Road, Grand Forks, ND  58202-9037, United States; Koponen, M.A., Department of Pathology, University of North Dakota, School of Medicine and Health Sciences, Columbia Road, Grand Forks, ND  58202-9037, United States; Meyers, S., Department of Pathology, University of North Dakota, School of Medicine and Health Sciences, Columbia Road, Grand Forks, ND  58202-9037, United States","","","","Book Chapter","Final","","Scopus","2-s2.0-84930354665","Fire Investigation","Fire Investigation"
"Reardon S.","56522762800;","Faulty forensic science under fire.",2014,"Nature","506","7486","","13","14",NA,6,"10.1038/506013a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894257339&doi=10.1038%2f506013a&partnerID=40&md5=aa164df09d41999464901485eb3f229a","","Reardon, S.","","advisory committee; bites and stings; certification; forensic science; genetics; government; human; legal aspect; male; note; nucleic acid database; offender; standard; United States; Advisory Committees; Bites and Stings; Certification; Criminals; Databases, Nucleic Acid; Forensic Sciences; Humans; Male; United States; United States Government Agencies","Reardon, S.","Note","Final","Open Access","Scopus","2-s2.0-84894257339","Fire Investigation","Fire Investigation"
